date,igr,precipitation_weekly_sum,rain_days,sequential_rain,temp_max_weekly_mean,temp_mean_weekly_mean,temp_min_weekly_mean,humidity_weekly_mean,lag_1_precipitation,lag_2_precipitation,lag_3_precipitation,lag_4_precipitation,lag_1_temp_mean,lag_2_temp_mean,lag_3_temp_mean,lag_4_temp_mean,lag_1_humidity,lag_2_humidity,lag_3_humidity,lag_4_humidity,change_temperature,percentile_temp_mean_weekly_mean,percentile_lag_temp_mean_weekly_mean,change_temperature_above75,change_precipitation,percentile_precipitation_weekly_sum,percentile_lag_precipitation_weekly_sum,change_precipitation_above75,change_humidity,percentile_humidity_weekly_mean,percentile_lag_humidity_weekly_mean,change_humidity_above75,interaction_temperature_precipitation,interaction_temperature_humidity,interaction_precipitation_humidity,interaction_temperature_precipitation_humidity,interaction_temperature_precipitation_above75,interaction_temperature_humidity_above75,interaction_precipitation_humidity_above75,interaction_temperature_precipitation_humidity_above75,extreme_weather_temperature,extreme_weather_precipitation,extreme_weather_humidity,season_summer,season_autumn,season_winter,season_spring,temperature_category_quantile_01,temperature_category_quantile_02,temperature_category_quantile_03,temperature_category_quantile_04,precipitation_occurrence
2023-41,Manaus,0.0,0.0,0.0,38.35714285714285,32.614285714285714,28.085714285714285,54.81428571428571,8.0,17.6,17.2,0.0,31.52857142857143,29.728571428571428,29.87142857142857,31.714285714285715,63.48571428571428,66.68571428571428,66.2,55.15714285714286,0,0.9904306220095693,0.9569377990430622,0,0,0.04784688995215311,0.24880382775119617,0,0,0.014354066985645933,0.11483253588516747,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-42,Manaus,19.4,2.0,1.0,36.51428571428571,31.24285714285714,27.1,61.24285714285714,0.0,8.0,17.6,17.2,32.614285714285714,31.52857142857143,29.728571428571428,29.87142857142857,54.81428571428571,63.48571428571428,66.68571428571428,66.2,0,0.9473684210526315,0.9904306220095693,0,0,0.3827751196172249,0.04784688995215311,0,0,0.09090909090909091,0.014354066985645933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2023-43,Manaus,53.8,3.0,2.0,34.2,28.27142857142857,24.714285714285715,74.61428571428571,19.4,0.0,8.0,17.6,31.24285714285714,32.614285714285714,31.52857142857143,29.728571428571428,61.24285714285714,54.81428571428571,63.48571428571428,66.68571428571428,0,0.6172248803827751,0.9473684210526315,0,0,0.645933014354067,0.3827751196172249,0,0,0.41148325358851673,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2023-44,Manaus,17.0,1.0,1.0,35.957142857142856,30.62857142857143,26.071428571428573,64.0,53.8,19.4,0.0,8.0,28.27142857142857,31.24285714285714,32.614285714285714,31.52857142857143,74.61428571428571,61.24285714285714,54.81428571428571,63.48571428571428,0,0.9234449760765551,0.6172248803827751,1,0,0.3492822966507177,0.645933014354067,0,0,0.1291866028708134,0.41148325358851673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2023-45,Manaus,0.0,0.0,0.0,36.31428571428571,31.27142857142857,27.514285714285712,62.6,17.0,53.8,19.4,0.0,30.62857142857143,28.27142857142857,31.24285714285714,32.614285714285714,64.0,74.61428571428571,61.24285714285714,54.81428571428571,0,0.9521531100478469,0.9234449760765551,0,0,0.04784688995215311,0.3492822966507177,0,0,0.11004784688995216,0.1291866028708134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-46,Manaus,47.6,3.0,3.0,34.57142857142857,29.7,25.75714285714286,70.14285714285714,0.0,17.0,53.8,19.4,31.27142857142857,30.62857142857143,28.27142857142857,31.24285714285714,62.6,64.0,74.61428571428571,61.24285714285714,0,0.8421052631578947,0.9521531100478469,0,0,0.6076555023923444,0.04784688995215311,0,0,0.3062200956937799,0.11004784688995216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2023-47,Manaus,0.6,1.0,1.0,37.07142857142857,31.97142857142857,27.785714285714285,59.15714285714286,47.6,0.0,17.0,53.8,29.7,31.27142857142857,30.62857142857143,28.27142857142857,70.14285714285714,62.6,64.0,74.61428571428571,0,0.9856459330143541,0.8421052631578947,0,0,0.1339712918660287,0.6076555023923444,0,0,0.06220095693779904,0.3062200956937799,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2023-48,Manaus,75.2,4.0,2.0,32.1,27.77142857142857,25.27142857142857,78.8,0.6,47.6,0.0,17.0,31.97142857142857,29.7,31.27142857142857,30.62857142857143,59.15714285714286,70.14285714285714,62.6,64.0,0,0.4784688995215311,0.9856459330143541,0,1,0.7703349282296651,0.1339712918660287,1,0,0.5885167464114832,0.06220095693779904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2023-49,Manaus,11.4,3.0,3.0,32.24285714285714,28.142857142857142,25.071428571428573,76.64285714285714,75.2,0.6,47.6,0.0,27.77142857142857,31.97142857142857,29.7,31.27142857142857,78.8,59.15714285714286,70.14285714285714,62.6,0,0.5980861244019139,0.4784688995215311,0,0,0.284688995215311,0.7703349282296651,0,0,0.5,0.5885167464114832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2023-50,Manaus,65.2,4.0,1.0,32.385714285714286,27.857142857142858,24.74285714285714,79.25714285714285,11.4,75.2,0.6,47.6,28.142857142857142,27.77142857142857,31.97142857142857,29.7,76.64285714285714,78.8,59.15714285714286,70.14285714285714,0,0.5023923444976076,0.5980861244019139,0,0,0.7177033492822966,0.284688995215311,0,0,0.6028708133971292,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
