date_week,igr,count_hospitalization
2024-36,Alagoinhas,3
2024-36,Alegre,0
2024-36,Alfenas,0
2024-36,Almeirim - Porto de Moz,0
2024-36,Almenara,0
2024-36,Alta Floresta,0
2024-36,Altamira,2
2024-36,Além Paraíba,0
2024-36,Amambai,0
2024-36,Amarante - Água Branca - Regeneração,0
2024-36,Amparo,2
2024-36,Andradina,0
2024-36,Angra dos Reis,0
2024-36,Anápolis,1
2024-36,Apucarana,1
2024-36,Aquidauana - Anastácio,0
2024-36,Aracaju,5
2024-36,Aracati,0
2024-36,Araguatins,0
2024-36,Araguaína,1
2024-36,Arapiraca,7
2024-36,Araranguá,0
2024-36,Araraquara,2
2024-36,Araras,0
2024-36,Araripina,1
2024-36,Araxá,0
2024-36,Araçatuba,2
2024-36,Araçuaí,0
2024-36,Arcoverde,1
2024-36,Ariquemes,0
2024-36,Assis,1
2024-36,Atalaia,0
2024-36,Avaré,1
2024-36,Açailândia,0
2024-36,Açu,0
2024-36,Bacabal,3
2024-36,Bagé,0
2024-36,Balsas,0
2024-36,Barbacena,0
2024-36,Barra do Corda,0
2024-36,Barra do Garças,0
2024-36,Barras,0
2024-36,Barreiras,0
2024-36,Barreirinhas,0
2024-36,Barreiros - Sirinhaém,0
2024-36,Barretos,1
2024-36,Bauru,0
2024-36,Belo Horizonte,2
2024-36,Belo Jardim ¿ Pesqueira,0
2024-36,Belém,3
2024-36,Bento Gonçalves,0
2024-36,Birigui - Penápolis,1
2024-36,Blumenau,1
2024-36,Boa Vista,0
2024-36,Bom Jesus,0
2024-36,Bom Jesus da Lapa,0
2024-36,Botucatu,0
2024-36,Bragança,2
2024-36,Bragança Paulista,1
2024-36,Brasiléia,0
2024-36,Brejo Santo,0
2024-36,Breves,4
2024-36,Brumado,1
2024-36,Brusque,1
2024-36,Cabo Frio,1
2024-36,Cachoeira do Sul,0
2024-36,Cachoeiro de Itapemirim,1
2024-36,Cacoal,1
2024-36,Caicó,0
2024-36,Cajazeiras,0
2024-36,Caldas Novas-Morrinhos,0
2024-36,Camacan,0
2024-36,Camaquã,0
2024-36,Cametá,6
2024-36,Camocim,0
2024-36,Campina Grande,4
2024-36,Campinas,1
2024-36,Campo Belo,0
2024-36,Campo Grande,1
2024-36,Campo Maior,0
2024-36,Campo Mourão,2
2024-36,Campos dos Goytacazes,3
2024-36,Canguaretama,0
2024-36,Canindé,0
2024-36,Canto do Buriti,0
2024-36,Capanema,3
2024-36,Capelinha,0
2024-36,Capitão Poço,0
2024-36,Caracaraí,0
2024-36,Caraguatatuba - Ubatuba - São Sebastião,0
2024-36,Carangola,0
2024-36,Caratinga,0
2024-36,Carazinho,0
2024-36,Carpina,0
2024-36,Caruaru,3
2024-36,Cascavel,2
2024-36,Castanhal,3
2024-36,Cataguases,0
2024-36,Catalão,0
2024-36,Catanduva,4
2024-36,Catolé do Rocha - São Bento,0
2024-36,Caxambu - Baependi,0
2024-36,Caxias,0
2024-36,Caxias do Sul,0
2024-36,Caçador,0
2024-36,Ceres - Rialma - Goianésia,7
2024-36,Cerro Largo,0
2024-36,Chapadinha,0
2024-36,Chapecó,0
2024-36,Charqueadas - Triunfo - São Jerônimo,0
2024-36,Cianorte,0
2024-36,Coari,0
2024-36,Codó,0
2024-36,Colatina,0
2024-36,Colinas,0
2024-36,Colinas do Tocantins,0
2024-36,Conceição do Coité,1
2024-36,Concórdia,1
2024-36,Confresa - Vila Rica,1
2024-36,Conselheiro Lafaiete,1
2024-36,Cornélio Procópio ¿ Bandeirantes,2
2024-36,Corrente,0
2024-36,Corumbá,0
2024-36,Coxim,1
2024-36,Crateús,3
2024-36,Criciúma,0
2024-36,Cruz Alta,0
2024-36,Cruz das Almas,0
2024-36,Cruzeiro,0
2024-36,Cruzeiro do Sul,2
2024-36,Cuiabá,1
2024-36,Cuité - Nova Floresta,0
2024-36,Curitiba,5
2024-36,Curitibanos,0
2024-36,Currais Novos,0
2024-36,Cururupu,0
2024-36,Curvelo,0
2024-36,Cáceres,1
2024-36,Cícero Dantas,0
2024-36,Delmiro Gouveia,1
2024-36,Diamantina,1
2024-36,Diamantino,1
2024-36,Dianópolis,2
2024-36,Distrito Federal,5
2024-36,Divinópolis,2
2024-36,Dois Vizinhos,0
2024-36,Dores do Indaiá,1
2024-36,Dourados,1
2024-36,Dracena,0
2024-36,Eirunepé,1
2024-36,Encantado,0
2024-36,Erechim,0
2024-36,Escada - Ribeirão,0
2024-36,Esperantina,0
2024-36,Espinosa,0
2024-36,Estância,0
2024-36,Euclides da Cunha,1
2024-36,Eunápolis - Porto Seguro,2
2024-36,Feira de Santana,3
2024-36,Fernandópolis,1
2024-36,Flores de Goiás,0
2024-36,Floriano,1
2024-36,Florianópolis,0
2024-36,Formiga,0
2024-36,Fortaleza,2
2024-36,Foz do Iguaçu,1
2024-36,Franca,0
2024-36,Francisco Beltrão,0
2024-36,Frederico Westphalen,0
2024-36,Frutal,1
2024-36,Garanhuns,0
2024-36,Goiana ¿ Timbaúba,0
2024-36,Goiás - Itapuranga,2
2024-36,Goiânia,9
2024-36,Governador Nunes Freire,0
2024-36,Governador Valadares,0
2024-36,Guanambi,3
2024-36,Guanhães,0
2024-36,Guarabira,0
2024-36,Guarapuava,0
2024-36,Guaratinguetá,0
2024-36,Guaraí,0
2024-36,Guaxupé,0
2024-36,Gurupi,3
2024-36,Ibaiti,0
2024-36,Ibirama - Presidente Getúlio,0
2024-36,Icó,0
2024-36,Iguatu,1
2024-36,Ijuí,0
2024-36,Ilhéus ¿ Itabuna,1
2024-36,Imperatriz,1
2024-36,Inhumas - Itaberaí - Anicuns,4
2024-36,Ipatinga,0
2024-36,Ipiaú,0
2024-36,Iporá,3
2024-36,Irati,1
2024-36,Irecê,0
2024-36,Itabaiana,1
2024-36,Itaberaba,0
2024-36,Itabira,0
2024-36,Itacoatiara,0
2024-36,Itaituba,0
2024-36,Itajaí,0
2024-36,Itajubá,0
2024-36,Itapagé,0
2024-36,Itapecuru Mirim,0
2024-36,Itaperuna,0
2024-36,Itapetinga,0
2024-36,Itapetininga,0
2024-36,Itapeva,0
2024-36,Itapipoca,0
2024-36,Itaporanga,0
2024-36,Ituiutaba,0
2024-36,Itumbiara,1
2024-36,Ituporanga,0
2024-36,Iturama,2
2024-36,Ituverava,0
2024-36,Ivaiporã,0
2024-36,Jaciara,1
2024-36,Jacobina,0
2024-36,Jales,3
2024-36,Janaúba,1
2024-36,Januária,0
2024-36,Jardim,0
2024-36,Jaru,0
2024-36,Jataí-Mineiros,0
2024-36,Jaú,1
2024-36,Jequié,3
2024-36,Jeremoabo,0
2024-36,Ji-Paraná,0
2024-36,Joaçaba - Herval d'Oeste,0
2024-36,Joinville,5
2024-36,João Câmara,0
2024-36,João Monlevade,0
2024-36,João Pessoa,0
2024-36,Juara,0
2024-36,Juazeiro,2
2024-36,Juazeiro do Norte,0
2024-36,Juiz de Fora,0
2024-36,Jundiaí,1
2024-36,Juína,1
2024-36,Lagarto,1
2024-36,Lages,0
2024-36,Lagoa Vermelha,0
2024-36,Lajeado,0
2024-36,Laranjal do Jari,0
2024-36,Laranjeiras do Sul - Quedas do Iguaçu,0
2024-36,Lavras,0
2024-36,Limeira,1
2024-36,Limoeiro,2
2024-36,Linhares,1
2024-36,Lins,0
2024-36,Loanda,0
2024-36,Londrina,4
2024-36,Luziânia,1
2024-36,Lábrea,0
2024-36,Macapá,23
2024-36,Macaé - Rio das Ostras,2
2024-36,Maceió,6
2024-36,Mafra,0
2024-36,Mamanguape - Rio Tinto,0
2024-36,Manacapuru,0
2024-36,Manaus,1
2024-36,Manhuaçu,0
2024-36,Manicoré,0
2024-36,Mantena,0
2024-36,Marabá,0
2024-36,Marau,0
2024-36,Maravilha,0
2024-36,Marechal Cândido Rondon,0
2024-36,Maringá,2
2024-36,Marília,2
2024-36,Miracema do Tocantins,0
2024-36,Mirassol D'oeste,0
2024-36,Mogi Guaçu,0
2024-36,Monte Carmelo,0
2024-36,Monteiro,0
2024-36,Montenegro,0
2024-36,Montes Claros,1
2024-36,Mossoró,0
2024-36,Muriaé,0
2024-36,Natal,0
2024-36,Naviraí - Mundo Novo,1
2024-36,Nazaré ¿ Maragogipe,0
2024-36,Nonoai,0
2024-36,Nossa Senhora da Glória,0
2024-36,Nova Andradina,0
2024-36,Nova Friburgo,0
2024-36,Nova Prata - Guaporé,0
2024-36,Nova Venécia,0
2024-36,Novo Hamburgo - São Leopoldo,0
2024-36,Oeiras,0
2024-36,Oiapoque,0
2024-36,Oliveira,0
2024-36,Oriximiná,0
2024-36,Ourinhos,0
2024-36,Pacaraima,1
2024-36,Palmares,0
2024-36,Palmas,0
2024-36,Palmeira das Missões,0
2024-36,Palmeira dos Índios,0
2024-36,Palmeiras de Goiás,4
2024-36,Paragominas,0
2024-36,Paranacity - Colorado,0
2024-36,Paranaguá,0
2024-36,Paranavaí,0
2024-36,Paranaíba - Chapadão do Sul - Cassilândia,3
2024-36,Parauapebas,0
2024-36,Paraíso do Tocantins,0
2024-36,Parintins,0
2024-36,Parnaíba,2
2024-36,Pará de Minas,0
2024-36,Passo Fundo,0
2024-36,Passos,0
2024-36,Pato Branco,0
2024-36,Patos,0
2024-36,Patos de Minas,0
2024-36,Patrocínio,1
2024-36,Pau dos Ferros,1
2024-36,Paulistana,0
2024-36,Paulo Afonso,2
2024-36,Pedra Azul,0
2024-36,Pedreiras,0
2024-36,Peixoto de Azevedo - Guarantã do Norte,0
2024-36,Pelotas,0
2024-36,Penedo,1
2024-36,Petrolina,0
2024-36,Petrópolis,0
2024-36,Picos,1
2024-36,Pinheiro,0
2024-36,Piracanjuba,0
2024-36,Piracicaba,0
2024-36,Piraju,0
2024-36,Pirapora,0
2024-36,Pires do Rio,0
2024-36,Piripiri,0
2024-36,Pitanga,0
2024-36,Piumhi,0
2024-36,Pombal,1
2024-36,Ponta Grossa,2
2024-36,Ponta Porã,0
2024-36,Ponte Nova,1
2024-36,Pontes e Lacerda - Comodoro,0
2024-36,Porangatu,2
2024-36,Porto Alegre,0
2024-36,Porto Calvo - São Luís do Quitunde,1
2024-36,Porto Grande,5
2024-36,Porto Nacional,0
2024-36,Porto Velho,0
2024-36,Posse-Campos Belos,1
2024-36,Pouso Alegre,0
2024-36,Poços de Caldas,0
2024-36,Presidente Dutra,0
2024-36,Presidente Epitácio-Presidente Venceslau,0
2024-36,Presidente Prudente,3
2024-36,Primavera do Leste,1
2024-36,Princesa Isabel,0
2024-36,Propriá,0
2024-36,Pão de Açúcar - Olho d'Água das Flores ¿ Batalha,2
2024-36,Quirinópolis,0
2024-36,Quixadá,0
2024-36,Recife,3
2024-36,Redenção,1
2024-36,Redenção-Acarape,0
2024-36,Registro,0
2024-36,Resende,0
2024-36,Ribeira do Pombal,2
2024-36,Ribeirão Preto,4
2024-36,Rio Bonito,1
2024-36,Rio Branco,0
2024-36,Rio Claro,0
2024-36,Rio Verde,2
2024-36,Rio de Janeiro,10
2024-36,Rio do Sul,0
2024-36,Rondonópolis,0
2024-36,Rorainópolis,1
2024-36,Russas - Limoeiro do Norte,0
2024-36,Salgueiro,0
2024-36,Salinas,1
2024-36,Salvador,2
2024-36,Santa Bárbara - Ouro Preto,0
2024-36,Santa Cruz,0
2024-36,Santa Cruz do Sul,0
2024-36,Santa Fé do Sul,2
2024-36,Santa Inês,1
2024-36,Santa Maria,0
2024-36,Santa Maria da Vitoria,0
2024-36,Santa Rosa,0
2024-36,Santana do Ipanema,0
2024-36,Santana do Livramento,0
2024-36,Santarém,0
2024-36,Santiago,0
2024-36,Santo Antônio - Passa e Fica - Nova Cruz,0
2024-36,Santo Antônio da Platina,0
2024-36,Santo Antônio de Jesus,0
2024-36,Santo Antônio de Pádua,1
2024-36,Santo Ângelo,1
2024-36,Santos,2
2024-36,Seabra,0
2024-36,Sena Madureira,0
2024-36,Senhor do Bonfim,0
2024-36,Serra Talhada,1
2024-36,Serrinha,2
2024-36,Sete Lagoas,0
2024-36,Simplício Mendes,0
2024-36,Sinop,0
2024-36,Sobradinho,0
2024-36,Sobral,0
2024-36,Soledade,0
2024-36,Sorocaba,2
2024-36,Sorriso,1
2024-36,Soure-Salvaterra,0
2024-36,Sousa,1
2024-36,Sumé,1
2024-36,Surubim,0
2024-36,São Benedito - Ipu - Guaraciaba do Norte - Tianguá,0
2024-36,São Bento do Sul - Rio Negrinho,0
2024-36,São Borja,0
2024-36,São Carlos,1
2024-36,São Francisco,0
2024-36,São Gabriel - Caçapava do Sul,0
2024-36,São Gabriel da Cachoeira,0
2024-36,São Joaquim da Barra ¿ Orlândia,0
2024-36,São José do Rio Pardo - Mococa,0
2024-36,São José do Rio Preto,18
2024-36,São José dos Campos,1
2024-36,São João Nepomuceno - Bicas,0
2024-36,São João da Boa Vista,0
2024-36,São João del Rei,0
2024-36,São João do Piauí,0
2024-36,São João dos Patos,0
2024-36,São Lourenço,0
2024-36,São Lourenço do Oeste,0
2024-36,São Luiz Gonzaga,0
2024-36,São Luís,3
2024-36,São Luís de Montes Belos,0
2024-36,São Mateus,3
2024-36,São Miguel do Oeste,0
2024-36,São Miguel dos Campos,3
2024-36,São Paulo,19
2024-36,São Paulo do Potengi,0
2024-36,São Raimundo Nonato,0
2024-36,São Sebastião do Paraíso,0
2024-36,Tabatinga,0
2024-36,Tangará da Serra,0
2024-36,Tapejara - Sananduva,0
2024-36,Taquara - Parobé - Igrejinha,0
2024-36,Tarauacá,0
2024-36,Tatuí,0
2024-36,Taubaté - Pindamonhangaba,0
2024-36,Tauá,0
2024-36,Tefé,3
2024-36,Teixeira de Freitas,0
2024-36,Telêmaco Borba,0
2024-36,Teresina,0
2024-36,Teófilo Otoni,0
2024-36,Timon,0
2024-36,Tocantinópolis,0
2024-36,Toledo,2
2024-36,Torres,0
2024-36,Tramandaí - Osório,0
2024-36,Três Corações,0
2024-36,Três Lagoas,1
2024-36,Três Passos,0
2024-36,Três Pontas - Boa Esperança,1
2024-36,Três Rios - Paraíba do Sul,1
2024-36,Três de Maio,0
2024-36,Tubarão,0
2024-36,Tucumã - São Félix do Xingu,0
2024-36,Tucuruí,4
2024-36,Tupã,1
2024-36,Tutóia - Araioses,0
2024-36,Uberaba,1
2024-36,Uberlândia,4
2024-36,Ubá,1
2024-36,Umuarama,1
2024-36,Unaí,5
2024-36,União da Vitória,0
2024-36,União dos Palmares,0
2024-36,Uruaçu - Niquelândia,0
2024-36,Uruguaiana,0
2024-36,Uruçuí,0
2024-36,Valença,1
2024-36,Valença do Piauí,0
2024-36,Varginha,0
2024-36,Viana,0
2024-36,Videira,0
2024-36,Vilhena,1
2024-36,Vitória,5
2024-36,Vitória da Conquista,0
2024-36,Vitória de Santo Antão,0
2024-36,Viçosa,0
2024-36,Volta Redonda - Barra Mansa,1
2024-36,Votuporanga,2
2024-36,Xanxerê,0
2024-36,Xinguara,1
2024-36,Xique-Xique ¿ Barra,0
2024-36,Água Boa,0
2024-36,Águas Formosas,0
2024-36,Águas Lindas de Goiás,1
2024-37,Abaetetuba,7
2024-37,Abaeté,0
2024-37,Acaraú,0
2024-37,Adamantina - Lucélia,0
2024-37,Afogados da Ingazeira,2
2024-37,Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,2
2024-37,Aimorés - Resplendor,0
2024-37,Alagoinhas,1
2024-37,Alegre,0
2024-37,Alfenas,0
2024-37,Almeirim - Porto de Moz,0
2024-37,Almenara,0
2024-37,Alta Floresta,0
2024-37,Altamira,4
2024-37,Além Paraíba,0
2024-37,Amambai,0
2024-37,Amarante - Água Branca - Regeneração,0
2024-37,Amparo,0
2024-37,Andradina,1
2024-37,Angra dos Reis,0
2024-37,Anápolis,3
2024-37,Apucarana,0
2024-37,Aquidauana - Anastácio,0
2024-37,Aracaju,11
2024-37,Aracati,0
2024-37,Araguatins,0
2024-37,Araguaína,0
2024-37,Arapiraca,4
2024-37,Araranguá,0
2024-37,Araraquara,3
2024-37,Araras,1
2024-37,Araripina,1
2024-37,Araxá,0
2024-37,Araçatuba,2
2024-37,Araçuaí,1
2024-37,Arcoverde,1
2024-37,Ariquemes,0
2024-37,Assis,0
2024-37,Atalaia,0
2024-37,Avaré,0
2024-37,Açailândia,0
2024-37,Açu,0
2024-37,Bacabal,2
2024-37,Bagé,0
2024-37,Balsas,5
2024-37,Barbacena,0
2024-37,Barra do Corda,0
2024-37,Barra do Garças,0
2024-37,Barras,0
2024-37,Barreiras,0
2024-37,Barreirinhas,0
2024-37,Barreiros - Sirinhaém,0
2024-37,Barretos,0
2024-37,Bauru,0
2024-37,Belo Horizonte,4
2024-37,Belo Jardim ¿ Pesqueira,0
2024-37,Belém,10
2024-37,Bento Gonçalves,0
2024-37,Birigui - Penápolis,1
2024-37,Blumenau,0
2024-37,Boa Vista,0
2024-37,Bom Jesus,9
2024-37,Bom Jesus da Lapa,0
2024-37,Botucatu,1
2024-37,Bragança,0
2024-37,Bragança Paulista,1
2024-37,Brasiléia,0
2024-37,Brejo Santo,0
2024-37,Breves,4
2024-37,Brumado,0
2024-37,Brusque,0
2024-37,Cabo Frio,2
2024-37,Cachoeira do Sul,0
2024-37,Cachoeiro de Itapemirim,1
2024-37,Cacoal,0
2024-37,Caicó,0
2024-37,Cajazeiras,1
2024-37,Caldas Novas-Morrinhos,0
2024-37,Camacan,0
2024-37,Camaquã,0
2024-37,Cametá,5
2024-37,Camocim,0
2024-37,Campina Grande,5
2024-37,Campinas,0
2024-37,Campo Belo,0
2024-37,Campo Grande,0
2024-37,Campo Maior,0
2024-37,Campo Mourão,1
2024-37,Campos dos Goytacazes,3
2024-37,Canguaretama,0
2024-37,Canindé,0
2024-37,Canto do Buriti,0
2024-37,Capanema,0
2024-37,Capelinha,0
2024-37,Capitão Poço,0
2024-37,Caracaraí,0
2024-37,Caraguatatuba - Ubatuba - São Sebastião,1
2024-37,Carangola,0
2024-37,Caratinga,0
2024-37,Carazinho,0
2024-37,Carpina,0
2024-37,Caruaru,5
2024-37,Cascavel,3
2024-37,Castanhal,2
2024-37,Cataguases,0
2024-37,Catalão,0
2024-37,Catanduva,1
2024-37,Catolé do Rocha - São Bento,0
2024-37,Caxambu - Baependi,0
2024-37,Caxias,1
2024-37,Caxias do Sul,0
2024-37,Caçador,0
2024-37,Ceres - Rialma - Goianésia,0
2024-37,Cerro Largo,0
2024-37,Chapadinha,2
2024-37,Chapecó,0
2024-37,Charqueadas - Triunfo - São Jerônimo,0
2024-37,Cianorte,0
2024-37,Coari,0
2024-37,Codó,0
2024-37,Colatina,1
2024-37,Colinas,0
2024-37,Colinas do Tocantins,1
2024-37,Conceição do Coité,2
2024-37,Concórdia,0
2024-37,Confresa - Vila Rica,1
2024-37,Conselheiro Lafaiete,1
2024-37,Cornélio Procópio ¿ Bandeirantes,0
2024-37,Corrente,0
2024-37,Corumbá,0
2024-37,Coxim,0
2024-37,Crateús,0
2024-37,Criciúma,0
2024-37,Cruz Alta,0
2024-37,Cruz das Almas,0
2024-37,Cruzeiro,0
2024-37,Cruzeiro do Sul,6
2024-37,Cuiabá,3
2024-37,Cuité - Nova Floresta,0
2024-37,Curitiba,2
2024-37,Curitibanos,0
2024-37,Currais Novos,0
2024-37,Cururupu,1
2024-37,Curvelo,0
2024-37,Cáceres,1
2024-37,Cícero Dantas,0
2024-37,Delmiro Gouveia,0
2024-37,Diamantina,0
2024-37,Diamantino,0
2024-37,Dianópolis,2
2024-37,Distrito Federal,3
2024-37,Divinópolis,0
2024-37,Dois Vizinhos,0
2024-37,Dores do Indaiá,0
2024-37,Dourados,1
2024-37,Dracena,0
2024-37,Eirunepé,1
2024-37,Encantado,0
2024-37,Erechim,0
2024-37,Escada - Ribeirão,0
2024-37,Esperantina,1
2024-37,Espinosa,2
2024-37,Estância,0
2024-37,Euclides da Cunha,2
2024-37,Eunápolis - Porto Seguro,1
2024-37,Feira de Santana,2
2024-37,Fernandópolis,4
2024-37,Flores de Goiás,0
2024-37,Floriano,0
2024-37,Florianópolis,0
2024-37,Formiga,0
2024-37,Fortaleza,3
2024-37,Foz do Iguaçu,1
2024-37,Franca,0
2024-37,Francisco Beltrão,0
2024-37,Frederico Westphalen,0
2024-37,Frutal,0
2024-37,Garanhuns,0
2024-37,Goiana ¿ Timbaúba,0
2024-37,Goiás - Itapuranga,9
2024-37,Goiânia,14
2024-37,Governador Nunes Freire,1
2024-37,Governador Valadares,0
2024-37,Guanambi,0
2024-37,Guanhães,0
2024-37,Guarabira,1
2024-37,Guarapuava,0
2024-37,Guaratinguetá,0
2024-37,Guaraí,0
2024-37,Guaxupé,0
2024-37,Gurupi,0
2024-37,Ibaiti,1
2024-37,Ibirama - Presidente Getúlio,0
2024-37,Icó,4
2024-37,Iguatu,0
2024-37,Ijuí,0
2024-37,Ilhéus ¿ Itabuna,4
2024-37,Imperatriz,0
2024-37,Inhumas - Itaberaí - Anicuns,3
2024-37,Ipatinga,0
2024-37,Ipiaú,0
2024-37,Iporá,2
2024-37,Irati,0
2024-37,Irecê,0
2024-37,Itabaiana,0
2024-37,Itaberaba,0
2024-37,Itabira,0
2024-37,Itacoatiara,0
2024-37,Itaituba,0
2024-37,Itajaí,0
2024-37,Itajubá,0
2024-37,Itapagé,0
2024-37,Itapecuru Mirim,0
2024-37,Itaperuna,1
2024-37,Itapetinga,0
2024-37,Itapetininga,0
2024-37,Itapeva,0
2024-37,Itapipoca,0
2024-37,Itaporanga,0
2024-37,Ituiutaba,0
2024-37,Itumbiara,2
2024-37,Ituporanga,0
2024-37,Iturama,0
2024-37,Ituverava,0
2024-37,Ivaiporã,0
2024-37,Jaciara,0
2024-37,Jacobina,0
2024-37,Jales,1
2024-37,Janaúba,1
2024-37,Januária,0
2024-37,Jardim,1
2024-37,Jaru,0
2024-37,Jataí-Mineiros,0
2024-37,Jaú,1
2024-37,Jequié,3
2024-37,Jeremoabo,0
2024-37,Ji-Paraná,1
2024-37,Joaçaba - Herval d'Oeste,0
2024-37,Joinville,1
2024-37,João Câmara,0
2024-37,João Monlevade,0
2024-37,João Pessoa,1
2024-37,Juara,0
2024-37,Juazeiro,0
2024-37,Juazeiro do Norte,2
2024-37,Juiz de Fora,1
2024-37,Jundiaí,0
2024-37,Juína,0
2024-37,Lagarto,0
2024-37,Lages,0
2024-37,Lagoa Vermelha,0
2024-37,Lajeado,0
2024-37,Laranjal do Jari,0
2024-37,Laranjeiras do Sul - Quedas do Iguaçu,0
2024-37,Lavras,0
2024-37,Limeira,0
2024-37,Limoeiro,0
2024-37,Linhares,0
2024-37,Lins,0
2024-37,Loanda,0
2024-37,Londrina,4
2024-37,Luziânia,1
2024-37,Lábrea,1
2024-37,Macapá,21
2024-37,Macaé - Rio das Ostras,3
2024-37,Maceió,1
2024-37,Mafra,0
2024-37,Mamanguape - Rio Tinto,0
2024-37,Manacapuru,0
2024-37,Manaus,0
2024-37,Manhuaçu,0
2024-37,Manicoré,0
2024-37,Mantena,1
2024-37,Marabá,0
2024-37,Marau,0
2024-37,Maravilha,0
2024-37,Marechal Cândido Rondon,0
2024-37,Maringá,1
2024-37,Marília,0
2024-37,Miracema do Tocantins,0
2024-37,Mirassol D'oeste,0
2024-37,Mogi Guaçu,0
2024-37,Monte Carmelo,0
2024-37,Monteiro,0
2024-37,Montenegro,0
2024-37,Montes Claros,2
2024-37,Mossoró,0
2024-37,Muriaé,0
2024-37,Natal,0
2024-37,Naviraí - Mundo Novo,3
2024-37,Nazaré ¿ Maragogipe,0
2024-37,Nonoai,0
2024-37,Nossa Senhora da Glória,0
2024-37,Nova Andradina,0
2024-37,Nova Friburgo,0
2024-37,Nova Prata - Guaporé,0
2024-37,Nova Venécia,1
2024-37,Novo Hamburgo - São Leopoldo,0
2024-37,Oeiras,0
2024-37,Oiapoque,0
2024-37,Oliveira,1
2024-37,Oriximiná,0
2024-37,Ourinhos,1
2024-37,Pacaraima,0
2024-37,Palmares,1
2024-37,Palmas,0
2024-37,Palmeira das Missões,0
2024-37,Palmeira dos Índios,0
2024-37,Palmeiras de Goiás,12
2024-37,Paragominas,0
2024-37,Paranacity - Colorado,0
2024-37,Paranaguá,0
2024-37,Paranavaí,2
2024-37,Paranaíba - Chapadão do Sul - Cassilândia,3
2024-37,Parauapebas,1
2024-37,Paraíso do Tocantins,0
2024-37,Parintins,2
2024-37,Parnaíba,0
2024-37,Pará de Minas,0
2024-37,Passo Fundo,0
2024-37,Passos,0
2024-37,Pato Branco,0
2024-37,Patos,0
2024-37,Patos de Minas,0
2024-37,Patrocínio,0
2024-37,Pau dos Ferros,0
2024-37,Paulistana,0
2024-37,Paulo Afonso,0
2024-37,Pedra Azul,0
2024-37,Pedreiras,0
2024-37,Peixoto de Azevedo - Guarantã do Norte,0
2024-37,Pelotas,0
2024-37,Penedo,0
2024-37,Petrolina,0
2024-37,Petrópolis,0
2024-37,Picos,0
2024-37,Pinheiro,0
2024-37,Piracanjuba,0
2024-37,Piracicaba,0
2024-37,Piraju,0
2024-37,Pirapora,0
2024-37,Pires do Rio,0
2024-37,Piripiri,2
2024-37,Pitanga,0
2024-37,Piumhi,0
2024-37,Pombal,0
2024-37,Ponta Grossa,1
2024-37,Ponta Porã,0
2024-37,Ponte Nova,0
2024-37,Pontes e Lacerda - Comodoro,0
2024-37,Porangatu,0
2024-37,Porto Alegre,0
2024-37,Porto Calvo - São Luís do Quitunde,0
2024-37,Porto Grande,5
2024-37,Porto Nacional,0
2024-37,Porto Velho,0
2024-37,Posse-Campos Belos,0
2024-37,Pouso Alegre,0
2024-37,Poços de Caldas,0
2024-37,Presidente Dutra,0
2024-37,Presidente Epitácio-Presidente Venceslau,0
2024-37,Presidente Prudente,3
2024-37,Primavera do Leste,1
2024-37,Princesa Isabel,0
2024-37,Propriá,0
2024-37,Pão de Açúcar - Olho d'Água das Flores ¿ Batalha,1
2024-37,Quirinópolis,1
2024-37,Quixadá,0
2024-37,Recife,7
2024-37,Redenção,4
2024-37,Redenção-Acarape,0
2024-37,Registro,0
2024-37,Resende,0
2024-37,Ribeira do Pombal,5
2024-37,Ribeirão Preto,4
2024-37,Rio Bonito,0
2024-37,Rio Branco,0
2024-37,Rio Claro,1
2024-37,Rio Verde,1
2024-37,Rio de Janeiro,13
2024-37,Rio do Sul,0
2024-37,Rondonópolis,0
2024-37,Rorainópolis,0
2024-37,Russas - Limoeiro do Norte,0
2024-37,Salgueiro,0
2024-37,Salinas,0
2024-37,Salvador,2
2024-37,Santa Bárbara - Ouro Preto,0
2024-37,Santa Cruz,0
2024-37,Santa Cruz do Sul,0
2024-37,Santa Fé do Sul,0
2024-37,Santa Inês,2
2024-37,Santa Maria,0
2024-37,Santa Maria da Vitoria,1
2024-37,Santa Rosa,0
2024-37,Santana do Ipanema,0
2024-37,Santana do Livramento,0
2024-37,Santarém,0
2024-37,Santiago,0
2024-37,Santo Antônio - Passa e Fica - Nova Cruz,0
2024-37,Santo Antônio da Platina,0
2024-37,Santo Antônio de Jesus,1
2024-37,Santo Antônio de Pádua,0
2024-37,Santo Ângelo,0
2024-37,Santos,1
2024-37,Seabra,0
2024-37,Sena Madureira,0
2024-37,Senhor do Bonfim,0
2024-37,Serra Talhada,0
2024-37,Serrinha,0
2024-37,Sete Lagoas,0
2024-37,Simplício Mendes,0
2024-37,Sinop,0
2024-37,Sobradinho,0
2024-37,Sobral,0
2024-37,Soledade,0
2024-37,Sorocaba,0
2024-37,Sorriso,2
2024-37,Soure-Salvaterra,0
2024-37,Sousa,0
2024-37,Sumé,0
2024-37,Surubim,0
2024-37,São Benedito - Ipu - Guaraciaba do Norte - Tianguá,1
2024-37,São Bento do Sul - Rio Negrinho,0
2024-37,São Borja,0
2024-37,São Carlos,3
2024-37,São Francisco,0
2024-37,São Gabriel - Caçapava do Sul,0
2024-37,São Gabriel da Cachoeira,0
