"access_date";"content_main_theme";"access_state";"access_city";"count"
2021-02-23;Dengue;RJ;BELFORD ROXO;1
2021-02-23;Dengue;RJ;RIO DE JANEIRO;1
2021-02-24;Dengue;SP;SAO PAULO;17
2021-02-24;Dengue;DF;BRASILIA;3
2021-02-24;Dengue;RJ;RIO DE JANEIRO;5
2021-02-24;Dengue;BA;SALVADOR;2
2021-02-24;Dengue;MG;BELO HORIZONTE;4
2021-02-24;Dengue;AM;MANAUS;3
2021-02-24;Dengue;PR;MARINGA;1
2021-02-24;Dengue;MG;CONTAGEM;3
2021-02-24;Dengue;PR;CURITIBA;4
2021-02-24;Dengue;PA;BELEM;1
2021-02-24;Dengue;MG;UBERABA;1
2021-02-25;Dengue;RJ;BARRA MANSA;1
2021-02-25;Dengue;DF;BRASILIA;4
2021-02-25;Dengue;BA;SALVADOR;2
2021-02-25;Dengue;SP;SAO PAULO;27
2021-02-25;Dengue;RS;PORTO ALEGRE;1
2021-02-25;Dengue;MG;BELO HORIZONTE;5
2021-02-25;Dengue;PR;CURITIBA;1
2021-02-25;Dengue;SP;FRANCISCO MORATO;1
2021-02-25;Dengue;AM;MANAUS;3
2021-02-25;Dengue;SP;PIRAPORA DO BOM JESUS;1
2021-02-25;Dengue;RJ;RIO DE JANEIRO;1
2021-02-26;Dengue;PR;PIRAQUARA;1
2021-02-26;Dengue;PA;BELEM;1
2021-02-26;Dengue;PR;MARINGA;2
2021-02-26;Dengue;PR;CURITIBA;4
2021-02-26;Dengue;MG;BELO HORIZONTE;4
2021-02-26;Dengue;DF;BRASILIA;6
2021-02-26;Dengue;SP;SAO PAULO;19
2021-02-26;Dengue;AM;MANAUS;8
2021-02-26;Dengue;RJ;RIO DE JANEIRO;5
2021-02-26;Dengue;BA;SALVADOR;1
2021-02-26;Dengue;SP;SANTO ANDRE;1
2021-02-27;Dengue;SP;SAO PAULO;16
2021-02-27;Dengue;PR;MARINGA;1
2021-02-27;Dengue;MG;BELO HORIZONTE;1
2021-02-27;Dengue;CE;JAGUARIBE;1
2021-02-27;Dengue;RJ;RIO DE JANEIRO;3
2021-02-27;Dengue;PR;CURITIBA;4
2021-02-27;Dengue;MG;UBERABA;1
2021-02-27;Dengue;PA;BELEM;3
2021-02-27;Dengue;DF;BRASILIA;2
2021-02-27;Dengue;AM;MANAUS;3
2021-02-27;Dengue;MG;CONTAGEM;1
2021-02-27;Dengue;BA;SALVADOR;1
2021-02-28;Dengue;DF;BRASILIA;3
2021-02-28;Dengue;RJ;NITEROI;1
2021-02-28;Dengue;SP;SAO PAULO;16
2021-02-28;Dengue;SP;PRAIA GRANDE;1
2021-02-28;Dengue;AM;MANAUS;3
2021-02-28;Dengue;MG;NOVA LIMA;1
2021-02-28;Dengue;PR;PIRAQUARA;1
2021-02-28;Dengue;BA;SALVADOR;4
2021-02-28;Dengue;PR;CURITIBA;1
2021-02-28;Dengue;RJ;RIO DE JANEIRO;7
2021-02-28;Dengue;SP;SANTO ANDRE;1
2021-03-01;Dengue;AM;MANAUS;3
2021-03-01;Dengue;BA;SALVADOR;5
2021-03-01;Dengue;DF;BRASILIA;2
2021-03-01;Dengue;MG;BELO HORIZONTE;6
2021-03-01;Dengue;PA;BELEM;1
2021-03-01;Dengue;SP;SAO PAULO;22
2021-03-01;Dengue;SP;SAO BERNARDO DO CAMPO;3
2021-03-01;Dengue;RJ;RIO DE JANEIRO;4
2021-03-01;Dengue;PR;CURITIBA;4
2021-03-01;Dengue;PR;MARINGA;1
2021-03-01;Dengue;RS;PORTO ALEGRE;2
2021-03-02;Dengue;SP;PRAIA GRANDE;2
2021-03-02;Dengue;SP;SAO PAULO;32
2021-03-02;Dengue;MG;BELO HORIZONTE;3
2021-03-02;Dengue;RJ;RIO DE JANEIRO;4
2021-03-02;Dengue;PR;MARINGA;1
2021-03-02;Dengue;RS;PORTO ALEGRE;2
2021-03-02;Dengue;PR;PIRAQUARA;2
2021-03-02;Dengue;PA;BELEM;2
2021-03-02;Dengue;SP;SANTO ANDRE;1
2021-03-02;Dengue;MG;SANTA LUZIA;1
2021-03-02;Dengue;DF;BRASILIA;4
2021-03-02;Dengue;SP;PONTAL;1
2021-03-02;Dengue;ES;LINHARES;1
2021-03-02;Dengue;BA;SALVADOR;3
2021-03-02;Dengue;SC;TURVO;1
2021-03-03;Dengue;SP;SAO PAULO;29
2021-03-03;Dengue;PR;CURITIBA;7
2021-03-03;Dengue;MG;BELO HORIZONTE;5
2021-03-03;Dengue;RS;PORTO ALEGRE;1
2021-03-03;Dengue;DF;BRASILIA;3
2021-03-03;Dengue;RJ;BARRA MANSA;2
2021-03-03;Dengue;AM;MANAUS;4
2021-03-03;Dengue;CE;JAGUARIBE;1
2021-03-03;Dengue;SP;SANTO ANDRE;1
2021-03-03;Dengue;RJ;RIO DE JANEIRO;5
2021-03-03;Dengue;SP;ARUJA;1
2021-03-03;Dengue;PA;BELEM;4
2021-03-03;Dengue;BA;SALVADOR;3
2021-03-04;Dengue;RJ;RIO DE JANEIRO;13
2021-03-04;Dengue;PE;GOIANA;2
2021-03-04;Dengue;SP;SAO PAULO;29
2021-03-04;Dengue;PR;NOVA ESPERANCA;1
2021-03-04;Dengue;MG;BELO HORIZONTE;3
2021-03-04;Dengue;DF;BRASILIA;5
2021-03-04;Dengue;PR;CURITIBA;2
2021-03-04;Dengue;AM;MANAUS;2
2021-03-04;Dengue;PA;ANANINDEUA;1
2021-03-04;Dengue;BA;SALVADOR;1
2021-03-04;Dengue;SP;MARILIA;1
2021-03-05;Dengue;PR;CURITIBA;4
2021-03-05;Dengue;SP;SAO PAULO;19
2021-03-05;Dengue;DF;BRASILIA;4
2021-03-05;Dengue;MG;BELO HORIZONTE;7
2021-03-05;Dengue;PA;BELEM;1
2021-03-05;Dengue;MG;ANDRELANDIA;1
2021-03-05;Dengue;AM;MANAUS;2
2021-03-05;Dengue;RJ;RIO DE JANEIRO;2
2021-03-05;Dengue;BA;TAPEROA;1
2021-03-05;Dengue;SP;PRAIA GRANDE;3
2021-03-05;Dengue;RS;PORTO ALEGRE;1
2021-03-05;Dengue;BA;SALVADOR;1
2021-03-05;Dengue;PR;MARINGA;1
2021-03-06;Dengue;RJ;RIO DE JANEIRO;5
2021-03-06;Dengue;DF;BRASILIA;5
2021-03-06;Dengue;BA;SALVADOR;2
2021-03-06;Dengue;SP;RIBEIRAO PIRES;1
2021-03-06;Dengue;PA;BELEM;1
2021-03-06;Dengue;PR;CURITIBA;5
2021-03-06;Dengue;RS;CAXIAS DO SUL;1
2021-03-06;Dengue;SP;SAO PAULO;19
2021-03-06;Dengue;MG;BELO HORIZONTE;1
2021-03-06;Dengue;AM;MANAUS;5
2021-03-07;Dengue;PA;BELEM;1
2021-03-07;Dengue;PR;CURITIBA;2
2021-03-07;Dengue;BA;SALVADOR;4
2021-03-07;Dengue;AM;MANAUS;1
2021-03-07;Dengue;RJ;RIO DE JANEIRO;3
2021-03-07;Dengue;MG;SANTOS DUMONT;1
2021-03-07;Dengue;SP;SAO PAULO;16
2021-03-07;Dengue;DF;BRASILIA;6
2021-03-07;Dengue;BA;MADRE DE DEUS;1
2021-03-07;Dengue;RS;PASSO FUNDO;1
2021-03-07;Dengue;MG;BELO HORIZONTE;4
2021-03-07;Dengue;MG;JUIZ DE FORA;1
2021-03-08;Dengue;SP;POA;1
2021-03-08;Dengue;DF;BRASILIA;9
2021-03-08;Dengue;PA;BELEM;2
2021-03-08;Dengue;AM;MANAUS;6
2021-03-08;Dengue;MG;UBERLANDIA;2
2021-03-08;Dengue;RS;CAXIAS DO SUL;1
2021-03-08;Dengue;PR;CURITIBA;3
2021-03-08;Dengue;RJ;BARRA MANSA;1
2021-03-08;Dengue;BA;SALVADOR;6
2021-03-08;Dengue;SP;SAO PAULO;25
2021-03-08;Dengue;MG;BELO HORIZONTE;8
2021-03-08;Dengue;RJ;RIO DE JANEIRO;1
2021-03-08;Dengue;MG;JUIZ DE FORA;1
2021-03-08;Dengue;SP;BARUERI;1
2021-03-08;Dengue;RS;PORTO ALEGRE;1
2021-03-08;Dengue;RS;SANTA CRUZ DO SUL;1
2021-03-08;Dengue;SP;MAUA;1
2021-03-09;Dengue;RJ;RIO DE JANEIRO;4
2021-03-09;Dengue;RS;PORTO ALEGRE;4
2021-03-09;Dengue;SP;SAO PAULO;22
2021-03-09;Dengue;MG;BELO HORIZONTE;3
2021-03-09;Dengue;SP;SERTAOZINHO;1
2021-03-09;Dengue;BA;SALVADOR;7
2021-03-09;Dengue;DF;BRASILIA;2
2021-03-09;Dengue;PR;CURITIBA;2
2021-03-09;Dengue;PR;MARINGA;1
2021-03-09;Dengue;SP;RIBEIRAO PRETO;1
2021-03-09;Dengue;AM;MANAUS;2
2021-03-10;Dengue;SP;SAO PAULO;17
2021-03-10;Dengue;SP;RIBEIRAO PRETO;2
2021-03-10;Dengue;RJ;RIO DE JANEIRO;3
2021-03-10;Dengue;AM;MANAUS;1
2021-03-10;Dengue;RS;PORTO ALEGRE;1
2021-03-10;Dengue;PR;CURITIBA;5
2021-03-10;Dengue;MG;BELO HORIZONTE;6
2021-03-10;Dengue;RN;CARAUBAS;1
2021-03-10;Dengue;MG;CONTAGEM;1
2021-03-10;Dengue;PA;BELEM;2
2021-03-10;Dengue;SP;DIADEMA;2
2021-03-10;Dengue;SP;SANTO ANDRE;2
2021-03-10;Dengue;MG;SACRAMENTO;1
2021-03-10;Dengue;RS;SANTA CRUZ DO SUL;1
2021-03-10;Dengue;DF;BRASILIA;8
2021-03-10;Dengue;BA;SALVADOR;3
2021-03-10;Dengue;SP;MARILIA;1
2021-03-11;Dengue;SP;SAO PAULO;27
2021-03-11;Dengue;RS;IJUI;1
2021-03-11;Dengue;MG;BELO HORIZONTE;7
2021-03-11;Dengue;PR;MARINGA;1
2021-03-11;Dengue;MG;VARGEM ALEGRE;1
2021-03-11;Dengue;DF;BRASILIA;7
2021-03-11;Dengue;RJ;RIO DE JANEIRO;2
2021-03-11;Dengue;RS;PASSO FUNDO;1
2021-03-11;Dengue;RS;PORTO ALEGRE;2
2021-03-11;Dengue;BA;SALVADOR;2
2021-03-11;Dengue;AM;MANAUS;1
2021-03-11;Dengue;SP;GUARULHOS;1
2021-03-11;Dengue;PA;BELEM;3
2021-03-11;Dengue;PR;CURITIBA;4
2021-03-11;Dengue;SP;SAO BERNARDO DO CAMPO;1
2021-03-11;Dengue;MG;UBERABA;1
2021-03-12;Dengue;RR;BONFIM;1
2021-03-12;Dengue;SP;RIBEIRAO PRETO;1
2021-03-12;Dengue;SP;SAO PAULO;27
2021-03-12;Dengue;MG;BELO HORIZONTE;3
2021-03-12;Dengue;RJ;RIO DE JANEIRO;6
2021-03-12;Dengue;DF;BRASILIA;9
2021-03-12;Dengue;RS;URUGUAIANA;1
2021-03-12;Dengue;AM;MANAUS;3
2021-03-12;Dengue;BA;SAO SEBASTIAO DO PASSE;1
2021-03-12;Dengue;SP;MARILIA;1
2021-03-12;Dengue;RJ;VOLTA REDONDA;1
2021-03-12;Dengue;PR;MARINGA;1
2021-03-12;Dengue;PR;CURITIBA;2
2021-03-12;Dengue;BA;SALVADOR;5
2021-03-13;Dengue;MG;BELO HORIZONTE;2
2021-03-13;Dengue;SP;SAO PAULO;19
2021-03-13;Dengue;SP;OSASCO;1
2021-03-13;Dengue;PR;CURITIBA;2
2021-03-13;Dengue;DF;BRASILIA;7
2021-03-13;Dengue;RJ;RIO DE JANEIRO;7
2021-03-13;Dengue;AM;MANAUS;3
2021-03-13;Dengue;MG;JUIZ DE FORA;1
2021-03-13;Dengue;BA;SALVADOR;1
2021-03-13;Dengue;SP;CRAVINHOS;1
2021-03-13;Dengue;PR;MARINGA;4
2021-03-13;Dengue;PR;FAZENDA RIO GRANDE;1
2021-03-13;Dengue;MG;UBERLANDIA;1
2021-03-13;Dengue;SP;COTIA;3
2021-03-13;Dengue;BA;LAURO DE FREITAS;1
2021-03-14;Dengue;SP;SAO PAULO;27
2021-03-14;Dengue;AM;MANAUS;4
2021-03-14;Dengue;MG;BELO HORIZONTE;4
2021-03-14;Dengue;DF;BRASILIA;7
2021-03-14;Dengue;RJ;RIO DE JANEIRO;7
2021-03-14;Dengue;BA;SALVADOR;3
2021-03-14;Dengue;RJ;VOLTA REDONDA;1
2021-03-14;Dengue;PR;CURITIBA;2
2021-03-14;Dengue;PR;CAMPINA GRANDE DO SUL;1
2021-03-14;Dengue;PA;BELEM;1
2021-03-14;Dengue;MG;JUIZ DE FORA;2
2021-03-14;Dengue;MG;SANTOS DUMONT;1
2021-03-14;Dengue;RS;PASSO FUNDO;1
2021-03-15;Dengue;SP;SAO PAULO;18
2021-03-15;Dengue;PR;CURITIBA;7
2021-03-15;Dengue;RJ;RIO DE JANEIRO;5
2021-03-15;Dengue;MG;BELO HORIZONTE;7
2021-03-15;Dengue;PR;MARINGA;1
2021-03-15;Dengue;DF;BRASILIA;5
2021-03-15;Dengue;RS;RIO PARDO;1
2021-03-15;Dengue;AM;MANAUS;4
2021-03-15;Dengue;PA;BELEM;1
2021-03-15;Dengue;SP;GUARULHOS;1
2021-03-16;Dengue;AM;MANAUS;3
2021-03-16;Dengue;PB;CAMPINA GRANDE;1
2021-03-16;Dengue;DF;BRASILIA;6
2021-03-16;Dengue;RJ;NITEROI;1
2021-03-16;Dengue;MG;UBERLANDIA;1
2021-03-16;Dengue;SP;SAO PAULO;24
2021-03-16;Dengue;SP;CARAPICUIBA;1
2021-03-16;Dengue;MG;BELO HORIZONTE;7
2021-03-16;Dengue;MG;UBERABA;1
2021-03-16;Dengue;RJ;RIO DE JANEIRO;4
2021-03-16;Dengue;BA;SALVADOR;2
2021-03-16;Dengue;PR;CURITIBA;1
2021-03-16;Dengue;PA;BELEM;2
2021-03-16;Dengue;RS;PORTO ALEGRE;1
2021-03-17;Dengue;AM;MANAUS;9
2021-03-17;Dengue;RJ;RIO DE JANEIRO;2
2021-03-17;Dengue;SP;OSASCO;1
2021-03-17;Dengue;MG;BELO HORIZONTE;10
2021-03-17;Dengue;SP;SANTO ANDRE;1
2021-03-17;Dengue;SP;SAO PAULO;34
2021-03-17;Dengue;RS;PORTO ALEGRE;5
2021-03-17;Dengue;DF;BRASILIA;4
2021-03-17;Dengue;GO;CATALAO;1
2021-03-17;Dengue;PR;CURITIBA;5
2021-03-18;Dengue;SP;SAO PAULO;26
2021-03-18;Dengue;PA;BELEM;1
2021-03-18;Dengue;MG;BELO HORIZONTE;3
2021-03-18;Dengue;AM;MANAUS;3
2021-03-18;Dengue;SP;ITAPECERICA DA SERRA;1
2021-03-18;Dengue;MA;SANTA LUZIA;1
2021-03-18;Dengue;ES;SANTA MARIA DE JETIBA;1
2021-03-18;Dengue;SP;OSASCO;1
2021-03-18;Dengue;MG;JUIZ DE FORA;1
2021-03-18;Dengue;DF;BRASILIA;3
2021-03-18;Dengue;SP;MARILIA;1
2021-03-18;Dengue;BA;SALVADOR;3
2021-03-18;Dengue;RJ;RIO DE JANEIRO;3
2021-03-18;Dengue;PR;CURITIBA;5
2021-03-18;Dengue;RS;PASSO FUNDO;3
2021-03-18;Dengue;PR;MARINGA;2
2021-03-19;Dengue;SP;SAO PAULO;33
2021-03-19;Dengue;MG;BELO HORIZONTE;5
2021-03-19;Dengue;BA;SALVADOR;8
2021-03-19;Dengue;PA;BELEM;3
2021-03-19;Dengue;RJ;RIO DE JANEIRO;1
2021-03-19;Dengue;RS;PORTO ALEGRE;2
2021-03-19;Dengue;SP;RIBEIRAO PRETO;1
2021-03-19;Dengue;PR;CURITIBA;5
2021-03-19;Dengue;AM;MANAUS;5
2021-03-19;Dengue;SP;PONTAL;1
2021-03-19;Dengue;DF;BRASILIA;4
2021-03-19;Dengue;RS;SANTA CRUZ DO SUL;1
2021-03-20;Dengue;AM;MANAUS;2
2021-03-20;Dengue;RJ;RIO DE JANEIRO;3
2021-03-20;Dengue;MG;MATIAS BARBOSA;1
2021-03-20;Dengue;SP;CAJAMAR;1
2021-03-20;Dengue;SP;COTIA;1
2021-03-20;Dengue;PA;BELEM;1
2021-03-20;Dengue;SP;SAO PAULO;15
2021-03-20;Dengue;PR;CURITIBA;6
2021-03-20;Dengue;SP;SAO BERNARDO DO CAMPO;1
2021-03-20;Dengue;BA;SALVADOR;3
2021-03-20;Dengue;MG;BELO HORIZONTE;3
2021-03-20;Dengue;DF;BRASILIA;1
2021-03-20;Dengue;SP;PRAIA GRANDE;1
2021-03-21;Dengue;PR;CURITIBA;4
2021-03-21;Dengue;DF;BRASILIA;3
2021-03-21;Dengue;BA;SALVADOR;2
2021-03-21;Dengue;AM;MANAUS;2
2021-03-21;Dengue;SP;PONTAL;2
2021-03-21;Dengue;SP;POA;1
2021-03-21;Dengue;SP;RIBEIRAO PRETO;1
2021-03-21;Dengue;PR;CAMPO LARGO;1
2021-03-21;Dengue;PA;BELEM;1
2021-03-21;Dengue;SP;SAO PAULO;24
2021-03-21;Dengue;PR;FAZENDA RIO GRANDE;1
2021-03-21;Dengue;RJ;RIO DE JANEIRO;4
2021-03-21;Dengue;RS;PORTO ALEGRE;2
2021-03-21;Dengue;MG;BETIM;1
2021-03-21;Dengue;RJ;DUQUE DE CAXIAS;1
2021-03-22;Dengue;SP;MARILIA;1
2021-03-22;Dengue;BA;SALVADOR;2
2021-03-22;Dengue;AM;MANAUS;2
2021-03-22;Dengue;DF;BRASILIA;6
2021-03-22;Dengue;PR;CURITIBA;4
2021-03-22;Dengue;MG;UBERLANDIA;1
2021-03-22;Dengue;PA;BELEM;1
2021-03-22;Dengue;SP;SAO PAULO;32
2021-03-22;Dengue;RS;PORTO ALEGRE;2
2021-03-22;Dengue;SP;JABOTICABAL;2
2021-03-22;Dengue;MG;BELO HORIZONTE;2
2021-03-22;Dengue;RJ;RIO DE JANEIRO;4
2021-03-23;Dengue;AM;MANAUS;4
2021-03-23;Dengue;SP;JABOTICABAL;1
2021-03-23;Dengue;SP;MARILIA;1
2021-03-23;Dengue;DF;BRASILIA;6
2021-03-23;Dengue;BA;SALVADOR;3
2021-03-23;Dengue;SP;RIBEIRAO PRETO;2
2021-03-23;Dengue;RJ;BARRA MANSA;1
2021-03-23;Dengue;PR;CURITIBA;7
2021-03-23;Dengue;SP;SAO PAULO;45
2021-03-23;Dengue;PR;MARINGA;1
2021-03-23;Dengue;MG;BELO HORIZONTE;7
2021-03-23;Dengue;RJ;RIO DE JANEIRO;5
2021-03-23;Dengue;SP;MAUA;1
2021-03-24;Dengue;BA;SALVADOR;5
2021-03-24;Dengue;RJ;BARRA MANSA;1
2021-03-24;Dengue;PR;CURITIBA;8
2021-03-24;Dengue;SP;GUARULHOS;1
2021-03-24;Dengue;RS;SANTA CRUZ DO SUL;2
2021-03-24;Dengue;RJ;RIO DE JANEIRO;8
2021-03-24;Dengue;MG;TEOFILO OTONI;1
2021-03-24;Dengue;MG;BELO HORIZONTE;4
2021-03-24;Dengue;RS;SANTA MARIA;1
2021-03-24;Dengue;SP;SAO PAULO;21
2021-03-24;Dengue;DF;BRASILIA;21
2021-03-24;Dengue;RS;PANAMBI;1
2021-03-24;Dengue;AM;MANAUS;8
2021-03-24;Dengue;PA;BELEM;3
2021-03-24;Dengue;SP;SANTO ANDRE;2
2021-03-24;Dengue;MG;UBERABA;2
2021-03-25;Dengue;MG;BELO HORIZONTE;5
2021-03-25;Dengue;SP;SAO PAULO;32
2021-03-25;Dengue;PA;BELEM;2
2021-03-25;Dengue;PR;CURITIBA;5
2021-03-25;Dengue;MG;TEOFILO OTONI;1
2021-03-25;Dengue;AM;MANAUS;3
2021-03-25;Dengue;SP;RIBEIRAO PRETO;2
2021-03-25;Dengue;RS;SANTA CRUZ DO SUL;1
2021-03-25;Dengue;DF;BRASILIA;2
2021-03-25;Dengue;MG;JUIZ DE FORA;1
2021-03-25;Dengue;SP;MARILIA;1
2021-03-25;Dengue;SP;SAO BERNARDO DO CAMPO;1
2021-03-25;Dengue;RJ;RIO DE JANEIRO;10
2021-03-25;Dengue;BA;SALVADOR;1
2021-03-25;Dengue;RS;PORTO ALEGRE;3
2021-03-25;Dengue;MG;UBERABA;2
2021-03-25;Dengue;SP;SAO CAETANO DO SUL;1
2021-03-25;Dengue;RS;GRAVATAI;1
2021-03-25;Dengue;SP;GUARULHOS;1
2021-03-26;Dengue;PR;LAPA;2
2021-03-26;Dengue;AM;MANAUS;3
2021-03-26;Dengue;BA;SALVADOR;4
2021-03-26;Dengue;RJ;RIO DE JANEIRO;7
2021-03-26;Dengue;ES;AFONSO CLAUDIO;1
2021-03-26;Dengue;PA;BELEM;3
2021-03-26;Dengue;SP;SAO PAULO;40
2021-03-26;Dengue;DF;BRASILIA;12
2021-03-26;Dengue;MG;BELO HORIZONTE;9
2021-03-26;Dengue;RS;PORTO ALEGRE;7
2021-03-26;Dengue;RJ;VOLTA REDONDA;1
2021-03-26;Dengue;MG;CONTAGEM;1
2021-03-26;Dengue;PB;CAMPINA GRANDE;1
2021-03-27;Dengue;SP;CARAPICUIBA;1
2021-03-27;Dengue;DF;BRASILIA;4
2021-03-27;Dengue;PA;BELEM;2
2021-03-27;Dengue;SP;RIBEIRAO PRETO;1
2021-03-27;Dengue;SP;SANTO ANDRE;1
2021-03-27;Dengue;BA;SALVADOR;4
2021-03-27;Dengue;PR;CURITIBA;1
2021-03-27;Dengue;SP;SUZANO;1
2021-03-27;Dengue;RJ;NITEROI;1
2021-03-27;Dengue;PR;MARINGA;2
2021-03-27;Dengue;MG;BELO HORIZONTE;10
2021-03-27;Dengue;SP;SAO PAULO;32
2021-03-27;Dengue;RJ;RIO DE JANEIRO;6
2021-03-27;Dengue;RS;PORTO ALEGRE;3
2021-03-27;Dengue;SP;SAO BERNARDO DO CAMPO;1
2021-03-27;Dengue;SP;GUARULHOS;2
2021-03-28;Dengue;MG;RIBEIRAO DAS NEVES;1
2021-03-28;Dengue;SP;SAO PAULO;35
2021-03-28;Dengue;AM;MANAUS;2
2021-03-28;Dengue;RJ;RIO DE JANEIRO;6
2021-03-28;Dengue;PA;BELEM;3
2021-03-28;Dengue;RJ;VOLTA REDONDA;1
2021-03-28;Dengue;AM;BORBA;1
2021-03-28;Dengue;RS;CRUZ ALTA;1
2021-03-28;Dengue;PR;CURITIBA;3
2021-03-28;Dengue;PB;POCINHOS;1
2021-03-28;Dengue;DF;BRASILIA;1
2021-03-28;Dengue;RJ;DUQUE DE CAXIAS;1
2021-03-28;Dengue;MG;BELO HORIZONTE;3
2021-03-28;Dengue;BA;SALVADOR;5
2021-03-28;Dengue;SP;OSASCO;1
2021-03-28;Dengue;RS;SANTA CRUZ DO SUL;2
2021-03-29;Dengue;DF;BRASILIA;14
2021-03-29;Dengue;SP;JABOTICABAL;2
2021-03-29;Dengue;PR;CURITIBA;10
2021-03-29;Dengue;SP;BARUERI;1
2021-03-29;Dengue;PA;BELEM;4
2021-03-29;Dengue;SP;SAO PAULO;44
2021-03-29;Dengue;BA;SALVADOR;8
2021-03-29;Dengue;RJ;RIO DE JANEIRO;9
2021-03-29;Dengue;AM;MANAUS;6
2021-03-29;Dengue;RJ;VOLTA REDONDA;1
2021-03-29;Dengue;MG;UBERLANDIA;2
2021-03-29;Dengue;RS;PORTO ALEGRE;7
2021-03-29;Dengue;RS;CAXIAS DO SUL;1
2021-03-29;Dengue;SP;SALESOPOLIS;1
2021-03-29;Dengue;PA;ANANINDEUA;1
2021-03-29;Dengue;MG;BELO HORIZONTE;4
2021-03-29;Dengue;SP;RIBEIRAO PRETO;2
2021-03-29;Dengue;RS;PASSO FUNDO;1
2021-03-29;Dengue;SP;SANTO ANDRE;2
2021-03-30;Dengue;SP;SAO PAULO;55
2021-03-30;Dengue;PR;MARINGA;3
2021-03-30;Dengue;AM;MANAUS;6
2021-03-30;Dengue;RS;PASSO FUNDO;1
2021-03-30;Dengue;BA;SALVADOR;4
2021-03-30;Dengue;SP;SAO CAETANO DO SUL;1
2021-03-30;Dengue;MG;BELO HORIZONTE;6
2021-03-30;Dengue;DF;BRASILIA;7
2021-03-30;Dengue;RJ;RIO DE JANEIRO;5
2021-03-30;Dengue;PR;CURITIBA;6
2021-03-30;Dengue;SP;RIBEIRAO PRETO;5
2021-03-30;Dengue;PR;SAO JOSE DOS PINHAIS;1
2021-03-30;Dengue;PA;BELEM;1
2021-03-30;Dengue;RJ;DUQUE DE CAXIAS;1
2021-03-30;Dengue;SP;SANTO ANDRE;2
2021-03-30;Dengue;RS;PORTO ALEGRE;10
2021-03-30;Dengue;MG;UBERLANDIA;1
2021-03-30;Dengue;GO;CATALAO;1
2021-03-30;Dengue;SP;OSASCO;1
2021-03-30;Dengue;RJ;VOLTA REDONDA;1
2021-03-30;Dengue;RS;CACHOEIRINHA;1
2021-03-30;Dengue;RJ;PIRAI;1
2021-03-30;Dengue;MG;UBERABA;1
2021-03-31;Dengue;DF;BRASILIA;15
2021-03-31;Dengue;SP;SAO PAULO;54
2021-03-31;Dengue;SP;ITAPEVI;2
2021-03-31;Dengue;RJ;RIO DE JANEIRO;13
2021-03-31;Dengue;PR;CURITIBA;9
2021-03-31;Dengue;PR;PINHAIS;1
2021-03-31;Dengue;MG;BELO HORIZONTE;5
2021-03-31;Dengue;RS;PASSO FUNDO;1
2021-03-31;Dengue;MG;UBERLANDIA;1
2021-03-31;Dengue;RJ;VOLTA REDONDA;1
2021-03-31;Dengue;SP;MARILIA;1
2021-03-31;Dengue;RS;PORTO ALEGRE;7
2021-03-31;Dengue;BA;SALVADOR;5
2021-03-31;Dengue;RJ;CAMPOS DOS GOYTACAZES;1
2021-03-31;Dengue;AM;MANAUS;24
2021-03-31;Dengue;SP;SANTO ANDRE;1
2021-03-31;Dengue;SP;SAO BERNARDO DO CAMPO;1
2021-03-31;Dengue;SP;BARUERI;1
2021-03-31;Dengue;PB;ALAGOA NOVA;1
2021-04-01;Dengue;RS;PORTO ALEGRE;4
2021-04-01;Dengue;RJ;RIO DE JANEIRO;11
2021-04-01;Dengue;AM;MANAUS;12
2021-04-01;Dengue;PR;CURITIBA;12
2021-04-01;Dengue;SP;SAO PAULO;40
2021-04-01;Dengue;MG;CASCALHO RICO;2
2021-04-01;Dengue;MG;BELO HORIZONTE;6
2021-04-01;Dengue;BA;SALVADOR;3
2021-04-01;Dengue;PA;BELEM;2
2021-04-01;Dengue;RS;PARAI;1
2021-04-01;Dengue;SP;MOGI DAS CRUZES;1
2021-04-01;Dengue;RJ;NITEROI;1
2021-04-01;Dengue;PE;GOIANA;1
2021-04-01;Dengue;PR;BALSA NOVA;2
2021-04-01;Dengue;RJ;VOLTA REDONDA;2
2021-04-01;Dengue;RS;ESTEIO;1
2021-04-01;Dengue;DF;BRASILIA;7
2021-04-01;Dengue;SP;BARUERI;1
2021-04-02;Dengue;SP;SAO PAULO;41
2021-04-02;Dengue;RJ;RIO DE JANEIRO;9
2021-04-02;Dengue;DF;BRASILIA;16
2021-04-02;Dengue;PA;BELEM;5
2021-04-02;Dengue;MG;BELO HORIZONTE;2
2021-04-02;Dengue;MG;BETIM;1
2021-04-02;Dengue;SP;DIADEMA;1
2021-04-02;Dengue;PB;QUEIMADAS;1
2021-04-02;Dengue;RS;PORTO ALEGRE;13
2021-04-02;Dengue;RJ;QUATIS;1
2021-04-02;Dengue;PR;CURITIBA;8
2021-04-02;Dengue;PR;PINHAIS;1
2021-04-02;Dengue;BA;SALVADOR;1
2021-04-02;Dengue;AM;MANAUS;4
2021-04-02;Dengue;RJ;BARRA MANSA;1
2021-04-02;Dengue;RS;CANOAS;1
2021-04-02;Dengue;SP;JABOTICABAL;1
2021-04-02;Dengue;SP;RIBEIRAO PRETO;1
2021-04-02;Dengue;PR;MARINGA;1
2021-04-03;Dengue;ES;VENDA NOVA DO IMIGRANTE;1
