year;access_date_week;IGR;access_count;year_access;count_physician;rate_access_per_physician
2024;2024-35;Maringá;7;2024;3069;22.80873248615184
2024;2024-35;Marília;1;2024;1784;5.605381165919282
2024;2024-35;Monteiro;0;2024;11;0.0
2024;2024-35;Mossoró;0;2024;24;0.0
2024;2024-35;Natal;0;2024;18;0.0
2024;2024-35;Nazaré ¿ Maragogipe;0;2024;76;0.0
2024;2024-35;Nova Prata - Guaporé;0;2024;339;0.0
2024;2024-35;Oliveira;0;2024;587;0.0
2024;2024-35;Passo Fundo;0;2024;831;0.0
2024;2024-35;Passos;0;2024;614;0.0
2024;2024-35;Patos;0;2024;53;0.0
2024;2024-35;Pinheiro;0;2024;23;0.0
2024;2024-35;Pirapora;0;2024;239;0.0
2024;2024-35;Piumhi;0;2024;12;0.0
2024;2024-35;Ponte Nova;0;2024;29;0.0
2024;2024-35;Porto Alegre;11;2024;15338;7.171730342939106
2024;2024-35;Princesa Isabel;0;2024;42;0.0
2024;2024-35;Quirinópolis;0;2024;76;0.0
2024;2024-35;Resende;0;2024;460;0.0
2024;2024-35;Ribeirão Preto;3;2024;5172;5.800464037122969
2024;2024-35;Rio Claro;0;2024;333;0.0
2024;2024-35;Rio de Janeiro;30;2024;38026;7.8893388734024095
2024;2024-35;Russas - Limoeiro do Norte;2;2024;1229;16.273393002441008
2024;2024-35;Salvador;30;2024;11852;25.31218359770503
2024;2024-35;Santa Cruz do Sul;0;2024;694;0.0
2024;2024-35;Santa Inês;0;2024;75;0.0
2024;2024-35;Santa Maria;0;2024;1076;0.0
2024;2024-35;Santa Maria da Vitoria;0;2024;11;0.0
2024;2024-35;Santana do Livramento;0;2024;137;0.0
2024;2024-35;Santos;0;2024;901;0.0
2024;2024-35;Serra Talhada;0;2024;82;0.0
2024;2024-35;Soledade;0;2024;84;0.0
2024;2024-35;São Miguel do Oeste;0;2024;287;0.0
2024;2024-35;São Paulo;85;2024;67129;12.662187728105588
2024;2024-35;Teófilo Otoni;0;2024;810;0.0
2024;2024-35;Toledo;0;2024;47;0.0
2024;2024-35;Uberaba;6;2024;1341;44.742729306487696
2024;2024-35;Uberlândia;12;2024;3401;35.283740076448105
2024;2024-35;Uruguaiana;0;2024;226;0.0
2024;2024-35;Valença;0;2024;41;0.0
2024;2024-35;Vitória;1;2024;37;270.27027027027026
2024;2024-35;Vitória da Conquista;0;2024;24;0.0
2024;2024-35;Volta Redonda - Barra Mansa;0;2024;1788;0.0
2024;2024-36;Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá;1;2024;625;16.0
2024;2024-36;Alegre;0;2024;335;0.0
2024;2024-36;Araranguá;0;2024;621;0.0
2024;2024-36;Atalaia;0;2024;36;0.0
2024;2024-36;Bagé;0;2024;167;0.0
2024;2024-36;Belo Horizonte;46;2024;23019;19.983491897997308
2024;2024-36;Belém;19;2024;8448;22.490530303030305
2024;2024-36;Bento Gonçalves;1;2024;386;25.906735751295336
2024;2024-36;Boa Vista;2;2024;789;25.348542458808616
2024;2024-36;Bragança Paulista;0;2024;23;0.0
2024;2024-36;Brumado;0;2024;297;0.0
2024;2024-36;Camacan;0;2024;2;0.0
2024;2024-36;Campina Grande;3;2024;1519;19.749835418038185
2024;2024-36;Campo Belo;0;2024;5;0.0
2024;2024-36;Campos dos Goytacazes;0;2024;924;0.0
2024;2024-36;Caratinga;1;2024;539;18.55287569573284
2024;2024-36;Carazinho;0;2024;53;0.0
2024;2024-36;Cascavel;0;2024;27;0.0
2024;2024-36;Catalão;1;2024;360;27.77777777777778
2024;2024-36;Catanduva;0;2024;1;0.0
2024;2024-36;Caxias do Sul;3;2024;2651;11.31648434552999
2024;2024-36;Ceres - Rialma - Goianésia;0;2024;20;0.0
2024;2024-36;Conceição do Coité;0;2024;30;0.0
2024;2024-36;Cruz Alta;0;2024;452;0.0
2024;2024-36;Curitiba;30;2024;14168;21.174477696216826
2024;2024-36;Curitibanos;0;2024;21;0.0
2024;2024-36;Distrito Federal;15;2024;12381;12.1153380179307
2024;2024-36;Frederico Westphalen;0;2024;276;0.0
2024;2024-36;Goiana ¿ Timbaúba;1;2024;210;47.61904761904762
2024;2024-36;Guarabira;0;2024;56;0.0
2024;2024-36;Guarapuava;0;2024;17;0.0
2024;2024-36;Gurupi;0;2024;23;0.0
2024;2024-36;Ijuí;0;2024;516;0.0
2024;2024-36;Imperatriz;0;2024;15;0.0
2024;2024-36;Itacoatiara;0;2024;51;0.0
2024;2024-36;Jaú;0;2024;143;0.0
2024;2024-36;Ji-Paraná;0;2024;6;0.0
2024;2024-36;Joaçaba - Herval d'Oeste;0;2024;258;0.0
2024;2024-36;Joinville;0;2024;12;0.0
2024;2024-36;Juiz de Fora;3;2024;2050;14.634146341463415
2024;2024-36;Linhares;0;2024;650;0.0
2024;2024-36;Maceió;0;2024;8;0.0
2024;2024-36;Manaus;7;2024;4770;14.675052410901468
2024;2024-36;Mantena;0;2024;112;0.0
2024;2024-36;Maringá;3;2024;3069;9.775171065493646
2024;2024-36;Marília;0;2024;1784;0.0
2024;2024-36;Monteiro;0;2024;11;0.0
2024;2024-36;Mossoró;0;2024;24;0.0
2024;2024-36;Natal;0;2024;18;0.0
2024;2024-36;Nazaré ¿ Maragogipe;0;2024;76;0.0
2024;2024-36;Nova Prata - Guaporé;1;2024;339;29.49852507374631
2024;2024-36;Oliveira;0;2024;587;0.0
2024;2024-36;Passo Fundo;0;2024;831;0.0
2024;2024-36;Passos;0;2024;614;0.0
2024;2024-36;Patos;0;2024;53;0.0
2024;2024-36;Pinheiro;0;2024;23;0.0
2024;2024-36;Pirapora;1;2024;239;41.84100418410041
2024;2024-36;Piumhi;0;2024;12;0.0
2024;2024-36;Ponte Nova;0;2024;29;0.0
2024;2024-36;Porto Alegre;15;2024;15338;9.779632285826052
2024;2024-36;Princesa Isabel;0;2024;42;0.0
2024;2024-36;Quirinópolis;0;2024;76;0.0
2024;2024-36;Resende;0;2024;460;0.0
2024;2024-36;Ribeirão Preto;2;2024;5172;3.866976024748647
2024;2024-36;Rio Claro;0;2024;333;0.0
2024;2024-36;Rio de Janeiro;47;2024;38026;12.359964234997106
2024;2024-36;Russas - Limoeiro do Norte;0;2024;1229;0.0
2024;2024-36;Salvador;23;2024;11852;19.406007424907187
2024;2024-36;Santa Cruz do Sul;5;2024;694;72.04610951008645
2024;2024-36;Santa Inês;0;2024;75;0.0
2024;2024-36;Santa Maria;0;2024;1076;0.0
2024;2024-36;Santa Maria da Vitoria;0;2024;11;0.0
2024;2024-36;Santana do Livramento;0;2024;137;0.0
2024;2024-36;Santos;0;2024;901;0.0
2024;2024-36;Serra Talhada;0;2024;82;0.0
2024;2024-36;Soledade;0;2024;84;0.0
2024;2024-36;São Miguel do Oeste;0;2024;287;0.0
2024;2024-36;São Paulo;105;2024;67129;15.641526017071607
2024;2024-36;Teófilo Otoni;2;2024;810;24.691358024691358
2024;2024-36;Toledo;0;2024;47;0.0
2024;2024-36;Uberaba;2;2024;1341;14.914243102162564
2024;2024-36;Uberlândia;9;2024;3401;26.462805057336077
2024;2024-36;Uruguaiana;0;2024;226;0.0
2024;2024-36;Valença;0;2024;41;0.0
2024;2024-36;Vitória;0;2024;37;0.0
2024;2024-36;Vitória da Conquista;0;2024;24;0.0
2024;2024-36;Volta Redonda - Barra Mansa;6;2024;1788;33.557046979865774
2024;2024-37;Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá;1;2024;625;16.0
2024;2024-37;Alegre;0;2024;335;0.0
2024;2024-37;Araranguá;2;2024;621;32.2061191626409
2024;2024-37;Atalaia;0;2024;36;0.0
2024;2024-37;Bagé;0;2024;167;0.0
2024;2024-37;Belo Horizonte;37;2024;23019;16.073678265780444
2024;2024-37;Belém;25;2024;8448;29.59280303030303
2024;2024-37;Bento Gonçalves;0;2024;386;0.0
2024;2024-37;Boa Vista;3;2024;789;38.02281368821293
2024;2024-37;Bragança Paulista;0;2024;23;0.0
2024;2024-37;Brumado;0;2024;297;0.0
2024;2024-37;Camacan;0;2024;2;0.0
2024;2024-37;Campina Grande;1;2024;1519;6.583278472679394
2024;2024-37;Campo Belo;0;2024;5;0.0
2024;2024-37;Campos dos Goytacazes;0;2024;924;0.0
2024;2024-37;Caratinga;0;2024;539;0.0
2024;2024-37;Carazinho;0;2024;53;0.0
2024;2024-37;Cascavel;0;2024;27;0.0
2024;2024-37;Catalão;0;2024;360;0.0
2024;2024-37;Catanduva;0;2024;1;0.0
2024;2024-37;Caxias do Sul;6;2024;2651;22.63296869105998
2024;2024-37;Ceres - Rialma - Goianésia;0;2024;20;0.0
2024;2024-37;Conceição do Coité;0;2024;30;0.0
2024;2024-37;Cruz Alta;1;2024;452;22.123893805309734
2024;2024-37;Curitiba;16;2024;14168;11.29305477131564
2024;2024-37;Curitibanos;0;2024;21;0.0
2024;2024-37;Distrito Federal;18;2024;12381;14.53840562151684
2024;2024-37;Frederico Westphalen;0;2024;276;0.0
2024;2024-37;Goiana ¿ Timbaúba;0;2024;210;0.0
2024;2024-37;Guarabira;0;2024;56;0.0
2024;2024-37;Guarapuava;0;2024;17;0.0
2024;2024-37;Gurupi;0;2024;23;0.0
2024;2024-37;Ijuí;0;2024;516;0.0
2024;2024-37;Imperatriz;0;2024;15;0.0
2024;2024-37;Itacoatiara;0;2024;51;0.0
2024;2024-37;Jaú;0;2024;143;0.0
2024;2024-37;Ji-Paraná;0;2024;6;0.0
2024;2024-37;Joaçaba - Herval d'Oeste;0;2024;258;0.0
2024;2024-37;Joinville;0;2024;12;0.0
2024;2024-37;Juiz de Fora;3;2024;2050;14.634146341463415
2024;2024-37;Linhares;2;2024;650;30.76923076923077
2024;2024-37;Maceió;0;2024;8;0.0
2024;2024-37;Manaus;9;2024;4770;18.867924528301888
2024;2024-37;Mantena;0;2024;112;0.0
2024;2024-37;Maringá;4;2024;3069;13.033561420658195
2024;2024-37;Marília;1;2024;1784;5.605381165919282
2024;2024-37;Monteiro;0;2024;11;0.0
2024;2024-37;Mossoró;0;2024;24;0.0
2024;2024-37;Natal;0;2024;18;0.0
2024;2024-37;Nazaré ¿ Maragogipe;0;2024;76;0.0
2024;2024-37;Nova Prata - Guaporé;0;2024;339;0.0
2024;2024-37;Oliveira;0;2024;587;0.0
2024;2024-37;Passo Fundo;0;2024;831;0.0
2024;2024-37;Passos;0;2024;614;0.0
2024;2024-37;Patos;0;2024;53;0.0
2024;2024-37;Pinheiro;0;2024;23;0.0
2024;2024-37;Pirapora;0;2024;239;0.0
2024;2024-37;Piumhi;0;2024;12;0.0
2024;2024-37;Ponte Nova;0;2024;29;0.0
2024;2024-37;Porto Alegre;11;2024;15338;7.171730342939106
2024;2024-37;Princesa Isabel;0;2024;42;0.0
2024;2024-37;Quirinópolis;0;2024;76;0.0
2024;2024-37;Resende;0;2024;460;0.0
2024;2024-37;Ribeirão Preto;9;2024;5172;17.40139211136891
2024;2024-37;Rio Claro;1;2024;333;30.03003003003003
2024;2024-37;Rio de Janeiro;55;2024;38026;14.463787934571084
2024;2024-37;Russas - Limoeiro do Norte;1;2024;1229;8.136696501220504
2024;2024-37;Salvador;29;2024;11852;24.468444144448192
2024;2024-37;Santa Cruz do Sul;1;2024;694;14.40922190201729
2024;2024-37;Santa Inês;0;2024;75;0.0
2024;2024-37;Santa Maria;2;2024;1076;18.587360594795538
2024;2024-37;Santa Maria da Vitoria;0;2024;11;0.0
2024;2024-37;Santana do Livramento;0;2024;137;0.0
2024;2024-37;Santos;3;2024;901;33.29633740288568
2024;2024-37;Serra Talhada;0;2024;82;0.0
2024;2024-37;Soledade;0;2024;84;0.0
2024;2024-37;São Miguel do Oeste;0;2024;287;0.0
2024;2024-37;São Paulo;85;2024;67129;12.662187728105588
2024;2024-37;Teófilo Otoni;0;2024;810;0.0
2024;2024-37;Toledo;0;2024;47;0.0
2024;2024-37;Uberaba;3;2024;1341;22.371364653243848
2024;2024-37;Uberlândia;4;2024;3401;11.761246692149367
2024;2024-37;Uruguaiana;0;2024;226;0.0
2024;2024-37;Valença;0;2024;41;0.0
2024;2024-37;Vitória;0;2024;37;0.0
2024;2024-37;Vitória da Conquista;0;2024;24;0.0
2024;2024-37;Volta Redonda - Barra Mansa;4;2024;1788;22.371364653243848
2024;2024-38;Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá;0;2024;625;0.0
2024;2024-38;Alegre;0;2024;335;0.0
2024;2024-38;Araranguá;0;2024;621;0.0
2024;2024-38;Atalaia;0;2024;36;0.0
2024;2024-38;Bagé;0;2024;167;0.0
2024;2024-38;Belo Horizonte;42;2024;23019;18.245796950345365
2024;2024-38;Belém;12;2024;8448;14.204545454545455
2024;2024-38;Bento Gonçalves;0;2024;386;0.0
2024;2024-38;Boa Vista;2;2024;789;25.348542458808616
2024;2024-38;Bragança Paulista;0;2024;23;0.0
2024;2024-38;Brumado;0;2024;297;0.0
2024;2024-38;Camacan;0;2024;2;0.0
2024;2024-38;Campina Grande;3;2024;1519;19.749835418038185
2024;2024-38;Campo Belo;0;2024;5;0.0
2024;2024-38;Campos dos Goytacazes;0;2024;924;0.0
2024;2024-38;Caratinga;0;2024;539;0.0
2024;2024-38;Carazinho;0;2024;53;0.0
2024;2024-38;Cascavel;0;2024;27;0.0
2024;2024-38;Catalão;0;2024;360;0.0
2024;2024-38;Catanduva;0;2024;1;0.0
2024;2024-38;Caxias do Sul;4;2024;2651;15.088645794039985
2024;2024-38;Ceres - Rialma - Goianésia;0;2024;20;0.0
2024;2024-38;Conceição do Coité;2;2024;30;666.6666666666666
2024;2024-38;Cruz Alta;0;2024;452;0.0
2024;2024-38;Curitiba;10;2024;14168;7.058159232072275
2024;2024-38;Curitibanos;0;2024;21;0.0
2024;2024-38;Distrito Federal;19;2024;12381;15.346094822712221
2024;2024-38;Frederico Westphalen;0;2024;276;0.0
2024;2024-38;Goiana ¿ Timbaúba;0;2024;210;0.0
2024;2024-38;Guarabira;0;2024;56;0.0
2024;2024-38;Guarapuava;0;2024;17;0.0
2024;2024-38;Gurupi;0;2024;23;0.0
2024;2024-38;Ijuí;0;2024;516;0.0
2024;2024-38;Imperatriz;0;2024;15;0.0
2024;2024-38;Itacoatiara;0;2024;51;0.0
2024;2024-38;Jaú;0;2024;143;0.0
2024;2024-38;Ji-Paraná;0;2024;6;0.0
2024;2024-38;Joaçaba - Herval d'Oeste;0;2024;258;0.0
2024;2024-38;Joinville;0;2024;12;0.0
2024;2024-38;Juiz de Fora;0;2024;2050;0.0
2024;2024-38;Linhares;2;2024;650;30.76923076923077
2024;2024-38;Maceió;0;2024;8;0.0
2024;2024-38;Manaus;7;2024;4770;14.675052410901468
2024;2024-38;Mantena;0;2024;112;0.0
2024;2024-38;Maringá;4;2024;3069;13.033561420658195
2024;2024-38;Marília;1;2024;1784;5.605381165919282
2024;2024-38;Monteiro;0;2024;11;0.0
2024;2024-38;Mossoró;0;2024;24;0.0
2024;2024-38;Natal;0;2024;18;0.0
2024;2024-38;Nazaré ¿ Maragogipe;0;2024;76;0.0
2024;2024-38;Nova Prata - Guaporé;1;2024;339;29.49852507374631
2024;2024-38;Oliveira;0;2024;587;0.0
2024;2024-38;Passo Fundo;0;2024;831;0.0
2024;2024-38;Passos;1;2024;614;16.286644951140065
2024;2024-38;Patos;0;2024;53;0.0
2024;2024-38;Pinheiro;0;2024;23;0.0
2024;2024-38;Pirapora;0;2024;239;0.0
2024;2024-38;Piumhi;0;2024;12;0.0
2024;2024-38;Ponte Nova;0;2024;29;0.0
2024;2024-38;Porto Alegre;12;2024;15338;7.8237058286608425
2024;2024-38;Princesa Isabel;0;2024;42;0.0
2024;2024-38;Quirinópolis;0;2024;76;0.0
2024;2024-38;Resende;0;2024;460;0.0
2024;2024-38;Ribeirão Preto;9;2024;5172;17.40139211136891
2024;2024-38;Rio Claro;0;2024;333;0.0
2024;2024-38;Rio de Janeiro;53;2024;38026;13.937832009677589
2024;2024-38;Russas - Limoeiro do Norte;2;2024;1229;16.273393002441008
2024;2024-38;Salvador;21;2024;11852;17.71852851839352
2024;2024-38;Santa Cruz do Sul;1;2024;694;14.40922190201729
2024;2024-38;Santa Inês;0;2024;75;0.0
2024;2024-38;Santa Maria;2;2024;1076;18.587360594795538
2024;2024-38;Santa Maria da Vitoria;0;2024;11;0.0
2024;2024-38;Santana do Livramento;0;2024;137;0.0
2024;2024-38;Santos;1;2024;901;11.098779134295228
2024;2024-38;Serra Talhada;0;2024;82;0.0
2024;2024-38;Soledade;0;2024;84;0.0
2024;2024-38;São Miguel do Oeste;0;2024;287;0.0
2024;2024-38;São Paulo;88;2024;67129;13.109088471450491
2024;2024-38;Teófilo Otoni;0;2024;810;0.0
2024;2024-38;Toledo;0;2024;47;0.0
2024;2024-38;Uberaba;9;2024;1341;67.11409395973155
2024;2024-38;Uberlândia;6;2024;3401;17.641870038224052
2024;2024-38;Uruguaiana;0;2024;226;0.0
2024;2024-38;Valença;0;2024;41;0.0
2024;2024-38;Vitória;0;2024;37;0.0
2024;2024-38;Vitória da Conquista;0;2024;24;0.0
2024;2024-38;Volta Redonda - Barra Mansa;2;2024;1788;11.185682326621924
2024;2024-39;Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá;1;2024;625;16.0
2024;2024-39;Alegre;0;2024;335;0.0
2024;2024-39;Araranguá;0;2024;621;0.0
2024;2024-39;Atalaia;0;2024;36;0.0
2024;2024-39;Bagé;0;2024;167;0.0
2024;2024-39;Belo Horizonte;40;2024;23019;17.376949476519396
2024;2024-39;Belém;7;2024;8448;8.28598484848485
2024;2024-39;Bento Gonçalves;0;2024;386;0.0
2024;2024-39;Boa Vista;4;2024;789;50.69708491761723
2024;2024-39;Bragança Paulista;0;2024;23;0.0
2024;2024-39;Brumado;0;2024;297;0.0
2024;2024-39;Camacan;0;2024;2;0.0
2024;2024-39;Campina Grande;3;2024;1519;19.749835418038185
2024;2024-39;Campo Belo;0;2024;5;0.0
2024;2024-39;Campos dos Goytacazes;1;2024;924;10.822510822510823
2024;2024-39;Caratinga;0;2024;539;0.0
2024;2024-39;Carazinho;0;2024;53;0.0
2024;2024-39;Cascavel;0;2024;27;0.0
2024;2024-39;Catalão;0;2024;360;0.0
2024;2024-39;Catanduva;0;2024;1;0.0
2024;2024-39;Caxias do Sul;0;2024;2651;0.0
2024;2024-39;Ceres - Rialma - Goianésia;0;2024;20;0.0
2024;2024-39;Conceição do Coité;0;2024;30;0.0
2024;2024-39;Cruz Alta;0;2024;452;0.0
2024;2024-39;Curitiba;16;2024;14168;11.29305477131564
2024;2024-39;Curitibanos;0;2024;21;0.0
2024;2024-39;Distrito Federal;7;2024;12381;5.65382440836766
2024;2024-39;Frederico Westphalen;0;2024;276;0.0
2024;2024-39;Goiana ¿ Timbaúba;0;2024;210;0.0
2024;2024-39;Guarabira;0;2024;56;0.0
2024;2024-39;Guarapuava;0;2024;17;0.0
2024;2024-39;Gurupi;0;2024;23;0.0
2024;2024-39;Ijuí;0;2024;516;0.0
2024;2024-39;Imperatriz;0;2024;15;0.0
2024;2024-39;Itacoatiara;0;2024;51;0.0
2024;2024-39;Jaú;0;2024;143;0.0
2024;2024-39;Ji-Paraná;0;2024;6;0.0
2024;2024-39;Joaçaba - Herval d'Oeste;2;2024;258;77.51937984496124
2024;2024-39;Joinville;0;2024;12;0.0
2024;2024-39;Juiz de Fora;2;2024;2050;9.75609756097561
2024;2024-39;Linhares;0;2024;650;0.0
2024;2024-39;Maceió;0;2024;8;0.0
2024;2024-39;Manaus;7;2024;4770;14.675052410901468
2024;2024-39;Mantena;0;2024;112;0.0
2024;2024-39;Maringá;3;2024;3069;9.775171065493646
2024;2024-39;Marília;1;2024;1784;5.605381165919282
2024;2024-39;Monteiro;0;2024;11;0.0
2024;2024-39;Mossoró;0;2024;24;0.0
2024;2024-39;Natal;0;2024;18;0.0
2024;2024-39;Nazaré ¿ Maragogipe;0;2024;76;0.0
2024;2024-39;Nova Prata - Guaporé;2;2024;339;58.99705014749262
2024;2024-39;Oliveira;0;2024;587;0.0
2024;2024-39;Passo Fundo;0;2024;831;0.0
2024;2024-39;Passos;1;2024;614;16.286644951140065
2024;2024-39;Patos;0;2024;53;0.0
2024;2024-39;Pinheiro;0;2024;23;0.0
2024;2024-39;Pirapora;0;2024;239;0.0
2024;2024-39;Piumhi;0;2024;12;0.0
2024;2024-39;Ponte Nova;0;2024;29;0.0
2024;2024-39;Porto Alegre;21;2024;15338;13.691485200156475
2024;2024-39;Princesa Isabel;0;2024;42;0.0
2024;2024-39;Quirinópolis;0;2024;76;0.0
2024;2024-39;Resende;0;2024;460;0.0
2024;2024-39;Ribeirão Preto;0;2024;5172;0.0
2024;2024-39;Rio Claro;0;2024;333;0.0
2024;2024-39;Rio de Janeiro;46;2024;38026;12.09698627255036
2024;2024-39;Russas - Limoeiro do Norte;0;2024;1229;0.0
2024;2024-39;Salvador;25;2024;11852;21.093486331420856
2024;2024-39;Santa Cruz do Sul;1;2024;694;14.40922190201729
2024;2024-39;Santa Inês;0;2024;75;0.0
2024;2024-39;Santa Maria;1;2024;1076;9.293680297397769
2024;2024-39;Santa Maria da Vitoria;0;2024;11;0.0
2024;2024-39;Santana do Livramento;0;2024;137;0.0
2024;2024-39;Santos;0;2024;901;0.0
2024;2024-39;Serra Talhada;0;2024;82;0.0
2024;2024-39;Soledade;0;2024;84;0.0
2024;2024-39;São Miguel do Oeste;0;2024;287;0.0
2024;2024-39;São Paulo;72;2024;67129;10.725617840277675
2024;2024-39;Teófilo Otoni;0;2024;810;0.0
2024;2024-39;Toledo;1;2024;47;212.7659574468085
2024;2024-39;Uberaba;3;2024;1341;22.371364653243848
2024;2024-39;Uberlândia;12;2024;3401;35.283740076448105
2024;2024-39;Uruguaiana;0;2024;226;0.0
2024;2024-39;Valença;0;2024;41;0.0
2024;2024-39;Vitória;0;2024;37;0.0
2024;2024-39;Vitória da Conquista;0;2024;24;0.0
2024;2024-39;Volta Redonda - Barra Mansa;0;2024;1788;0.0
2024;2024-40;Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá;1;2024;625;16.0
2024;2024-40;Alegre;0;2024;335;0.0
2024;2024-40;Araranguá;0;2024;621;0.0
2024;2024-40;Atalaia;2;2024;36;555.5555555555555
2024;2024-40;Bagé;0;2024;167;0.0
2024;2024-40;Belo Horizonte;27;2024;23019;11.729440896650592
2024;2024-40;Belém;9;2024;8448;10.65340909090909
2024;2024-40;Bento Gonçalves;0;2024;386;0.0
2024;2024-40;Boa Vista;3;2024;789;38.02281368821293
2024;2024-40;Bragança Paulista;0;2024;23;0.0
2024;2024-40;Brumado;0;2024;297;0.0
2024;2024-40;Camacan;0;2024;2;0.0
2024;2024-40;Campina Grande;3;2024;1519;19.749835418038185
2024;2024-40;Campo Belo;0;2024;5;0.0
2024;2024-40;Campos dos Goytacazes;0;2024;924;0.0
2024;2024-40;Caratinga;0;2024;539;0.0
2024;2024-40;Carazinho;0;2024;53;0.0
2024;2024-40;Cascavel;0;2024;27;0.0
2024;2024-40;Catalão;0;2024;360;0.0
2024;2024-40;Catanduva;0;2024;1;0.0
2024;2024-40;Caxias do Sul;3;2024;2651;11.31648434552999
2024;2024-40;Ceres - Rialma - Goianésia;0;2024;20;0.0
2024;2024-40;Conceição do Coité;0;2024;30;0.0
2024;2024-40;Cruz Alta;0;2024;452;0.0
2024;2024-40;Curitiba;16;2024;14168;11.29305477131564
2024;2024-40;Curitibanos;0;2024;21;0.0
2024;2024-40;Distrito Federal;14;2024;12381;11.30764881673532
2024;2024-40;Frederico Westphalen;0;2024;276;0.0
2024;2024-40;Goiana ¿ Timbaúba;0;2024;210;0.0
2024;2024-40;Guarabira;0;2024;56;0.0
2024;2024-40;Guarapuava;0;2024;17;0.0
2024;2024-40;Gurupi;0;2024;23;0.0
2024;2024-40;Ijuí;2;2024;516;38.75968992248062
2024;2024-40;Imperatriz;0;2024;15;0.0
2024;2024-40;Itacoatiara;0;2024;51;0.0
2024;2024-40;Jaú;0;2024;143;0.0
2024;2024-40;Ji-Paraná;0;2024;6;0.0
2024;2024-40;Joaçaba - Herval d'Oeste;0;2024;258;0.0
2024;2024-40;Joinville;0;2024;12;0.0
2024;2024-40;Juiz de Fora;1;2024;2050;4.878048780487805
2024;2024-40;Linhares;0;2024;650;0.0
2024;2024-40;Maceió;0;2024;8;0.0
2024;2024-40;Manaus;3;2024;4770;6.289308176100628
2024;2024-40;Mantena;0;2024;112;0.0
2024;2024-40;Maringá;1;2024;3069;3.258390355164549
2024;2024-40;Marília;3;2024;1784;16.81614349775785
2024;2024-40;Monteiro;0;2024;11;0.0
2024;2024-40;Mossoró;0;2024;24;0.0
2024;2024-40;Natal;2;2024;18;1111.111111111111
2024;2024-40;Nazaré ¿ Maragogipe;0;2024;76;0.0
2024;2024-40;Nova Prata - Guaporé;0;2024;339;0.0
2024;2024-40;Oliveira;1;2024;587;17.035775127768314
2024;2024-40;Passo Fundo;0;2024;831;0.0
2024;2024-40;Passos;0;2024;614;0.0
2024;2024-40;Patos;0;2024;53;0.0
2024;2024-40;Pinheiro;0;2024;23;0.0
2024;2024-40;Pirapora;1;2024;239;41.84100418410041
2024;2024-40;Piumhi;0;2024;12;0.0
2024;2024-40;Ponte Nova;0;2024;29;0.0
2024;2024-40;Porto Alegre;16;2024;15338;10.431607771547789
2024;2024-40;Princesa Isabel;0;2024;42;0.0
2024;2024-40;Quirinópolis;0;2024;76;0.0
2024;2024-40;Resende;0;2024;460;0.0
2024;2024-40;Ribeirão Preto;8;2024;5172;15.467904098994588
2024;2024-40;Rio Claro;0;2024;333;0.0
2024;2024-40;Rio de Janeiro;41;2024;38026;10.782096460316625
2024;2024-40;Russas - Limoeiro do Norte;2;2024;1229;16.273393002441008
2024;2024-40;Salvador;14;2024;11852;11.81235234559568
2024;2024-40;Santa Cruz do Sul;1;2024;694;14.40922190201729
2024;2024-40;Santa Inês;0;2024;75;0.0
2024;2024-40;Santa Maria;0;2024;1076;0.0
2024;2024-40;Santa Maria da Vitoria;0;2024;11;0.0
2024;2024-40;Santana do Livramento;1;2024;137;72.99270072992701
2024;2024-40;Santos;0;2024;901;0.0
2024;2024-40;Serra Talhada;0;2024;82;0.0
2024;2024-40;Soledade;0;2024;84;0.0
2024;2024-40;São Miguel do Oeste;0;2024;287;0.0
2024;2024-40;São Paulo;83;2024;67129;12.364253899208984
2024;2024-40;Teófilo Otoni;2;2024;810;24.691358024691358
2024;2024-40;Toledo;0;2024;47;0.0
2024;2024-40;Uberaba;7;2024;1341;52.19985085756898
2024;2024-40;Uberlândia;7;2024;3401;20.582181711261395
2024;2024-40;Uruguaiana;0;2024;226;0.0
2024;2024-40;Valença;0;2024;41;0.0
2024;2024-40;Vitória;0;2024;37;0.0
2024;2024-40;Vitória da Conquista;0;2024;24;0.0
2024;2024-40;Volta Redonda - Barra Mansa;3;2024;1788;16.778523489932887
2024;2024-41;Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá;0;2024;625;0.0
2024;2024-41;Alegre;1;2024;335;29.850746268656717
2024;2024-41;Araranguá;0;2024;621;0.0
2024;2024-41;Atalaia;0;2024;36;0.0
2024;2024-41;Bagé;0;2024;167;0.0
2024;2024-41;Belo Horizonte;28;2024;23019;12.163864633563577
2024;2024-41;Belém;23;2024;8448;27.22537878787879
2024;2024-41;Bento Gonçalves;0;2024;386;0.0
2024;2024-41;Boa Vista;1;2024;789;12.674271229404308
2024;2024-41;Bragança Paulista;0;2024;23;0.0
2024;2024-41;Brumado;0;2024;297;0.0
2024;2024-41;Camacan;0;2024;2;0.0
2024;2024-41;Campina Grande;1;2024;1519;6.583278472679394
2024;2024-41;Campo Belo;0;2024;5;0.0
